time_ms,acc_x_mg,acc_y_mg,acc_z_mg,gyro_x_mdps,gyro_y_mdps,gyro_z_mdps,mag_x_mgauss,mag_y_mgauss,mag_z_mgauss
1731694724200,0.0003371391212567687,-0.00081990024773404,0.00026395314489491284,-2.7860573936777655e-07,4.5586830310639925e-06,1.3858506235919776e-06,-1105.2286376953125,632.9058227539062,1446.9749755859375
1731694724200,0.078519307076931,-0.18943601846694946,0.06108815222978592,1.6470105038024485e-05,0.001065676799044013,0.00016204749408643693,-1105.3935546875,633.3191528320312,1448.25634765625
1731694724200,0.5665611028671265,-1.362399935722351,0.43930667638778687,0.00027510838117450476,0.007447411306202412,9.570131078362465e-05,-1105.059326171875,633.1828002929688,1446.9073486328125
1731694724200,1.5534892082214355,-3.7169365882873535,1.1968002319335938,0.0002720082411542535,0.018411021679639816,-0.0008230619132518768,-1104.5570068359375,633.074462890625,1446.5386962890625
1731694724200,2.7035255432128906,-6.438713550567627,2.0676941871643066,-0.0012231445871293545,0.03106355480849743,-0.0002940385602414608,-1104.9171142578125,632.19921875,1447.227294921875
1731694724200,3.5759167671203613,-8.537171363830566,2.7387337684631348,-0.004493872169405222,0.04196024313569069,0.0031001917086541653,-1104.691162109375,632.7894287109375,1447.2532958984375
1731694724200,3.9680817127227783,-9.540545463562012,3.060891628265381,-0.006536629982292652,0.04397301375865936,0.005514406133443117,-1104.98291015625,632.9058227539062,1447.1470947265625
1731694724200,3.9584717750549316,-9.588127136230469,3.081010341644287,-0.005059177055954933,0.036019716411828995,0.00562467984855175,-1105.013427734375,632.7352294921875,1446.6676025390625
1731694724200,3.754826068878174,-9.152139663696289,2.954648971557617,-0.0030275853350758553,0.021730326116085052,0.005568684544414282,-1104.6644287109375,632.7252807617188,1446.1693115234375
1731694724200,3.5632452964782715,-8.69644546508789,2.826211929321289,-0.0027978215366601944,0.005526581779122353,0.0053204260766506195,-1104.9058837890625,633.08447265625,1447.036865234375
1731694724200,3.4913625717163086,-8.46963882446289,2.765317440032959,-0.006788524799048901,-0.00719592347741127,0.005507184192538261,-1104.398681640625,632.7974853515625,1446.835693359375
1731694724200,3.528106451034546,-8.494357109069824,2.7726712226867676,-0.010731322690844536,-0.010838777758181095,0.007474328391253948,-1105.664794921875,632.9699096679688,1447.7723388671875
1731694724200,3.600489377975464,-8.640412330627441,2.810697078704834,-0.007771321106702089,-0.005169849842786789,0.008850200101733208,-1105.6851806640625,633.7667236328125,1448.3240966796875
1731694724200,3.654855251312256,-8.75891399383545,2.8435277938842773,0.0014226370258256793,0.0026036114431917667,0.007705780677497387,-1105.0806884765625,632.861572265625,1447.4609375
1731694724200,3.6733450889587402,-8.798538208007812,2.8561227321624756,0.00832721870392561,0.0077009042724967,0.006570165976881981,-1105.5418701171875,632.7009887695312,1447.422119140625
1731694724200,3.6545228958129883,-8.78426742553711,2.8507843017578125,0.007533067371696234,0.011528460308909416,0.004562889225780964,-1105.9364013671875,633.8209228515625,1448.5086669921875
1731694724200,3.6123573780059814,-8.746309280395508,2.837521553039551,-0.0007302078884094954,0.011396878398954868,0.002864269772544503,-1105.146728515625,632.9058227539062,1447.0323486328125
1731694724200,3.57839298248291,-8.718421936035156,2.8271865844726562,-0.016231181100010872,0.005333568900823593,0.003859125077724457,-1106.3057861328125,633.96533203125,1449.21044921875
1731694724200,3.5860469341278076,-8.715194702148438,2.8231308460235596,-0.028563804924488068,0.00510640861466527,0.00748896598815918,-1104.10107421875,633.6204833984375,1447.108154296875
1731694724200,3.622534990310669,-8.720484733581543,2.8262827396392822,-0.028833163902163506,0.026072271168231964,0.013184936717152596,-1105.222412109375,633.6384887695312,1446.4429931640625
1731694724200,3.6548569202423096,-8.724802017211914,2.8312950134277344,-0.022522946819663048,0.0709780603647232,0.017985770478844643,-1105.4952392578125,633.9093017578125,1448.052978515625
1731694724200,3.656364917755127,-8.735016822814941,2.8340392112731934,-0.025511056184768677,0.12483936548233032,0.02241307497024536,-1105.670166015625,633.355224609375,1448.302734375
1731694724200,3.64591908454895,-8.753474235534668,2.8336126804351807,-0.046997688710689545,0.17648693919181824,0.029208170250058174,-1105.63818359375,632.9058227539062,1446.688232421875
1731694724200,3.6540677547454834,-8.770977973937988,2.8351619243621826,-0.0854896754026413,0.22973790764808655,0.034236155450344086,-1106.043212890625,633.59619140625,1447.615234375
1731694724200,3.7529354095458984,-8.799294471740723,2.882077932357788,-0.15248627960681915,0.31867098808288574,0.03553351014852524,-1106.982177734375,633.9752807617188,1449.479248046875
1731694724200,3.9229469299316406,-8.782903671264648,3.0309500694274902,-0.2479260414838791,0.5634380578994751,0.03173470497131348,-1107.303955078125,632.5142822265625,1446.974853515625
1731694724200,3.9956891536712646,-8.759979248046875,3.13525652885437,-0.3661147356033325,0.9916206002235413,-0.040042683482170105,-1107.0875244140625,632.261474609375,1445.4454345703125
1731694724200,3.807422161102295,-8.78827953338623,3.1703145503997803,-0.4698895812034607,1.405346393585205,-0.19471478462219238,-1109.2498779296875,631.38623046875,1444.8721923828125
1731694724200,3.322178840637207,-8.776344299316406,3.198463201522827,-0.5088949203491211,1.6221861839294434,-0.4320858120918274,-1112.5809326171875,630.934326171875,1445.61962890625
1731694724200,2.705657958984375,-8.886761665344238,3.1801464557647705,-0.4578816294670105,1.522587776184082,-0.7480760216712952,-1114.4677734375,629.77392578125,1446.0478515625
1731694724200,2.3635473251342773,-9.105518341064453,3.129923105239868,-0.301573246717453,1.109284520149231,-1.0017582178115845,-1115.183349609375,629.5572509765625,1444.10595703125
1731694724200,2.532968521118164,-9.30507755279541,3.089224338531494,-0.08315487951040268,0.5460090041160583,-1.0329179763793945,-1115.2342529296875,629.8523559570312,1444.004150390625
1731694724200,3.143887996673584,-9.488417625427246,3.0801286697387695,0.1281958371400833,0.052442848682403564,-0.803623378276825,-1116.136474609375,629.6033325195312,1444.421142578125
1731694724200,3.8229169845581055,-9.556171417236328,3.128424644470215,0.28824546933174133,-0.20888125896453857,-0.42318013310432434,-1114.8486328125,629.2142944335938,1442.0589599609375
1731694724200,4.128210067749023,-9.315171241760254,3.2691750526428223,0.3762858808040619,-0.21231533586978912,-0.06709279119968414,-1114.8848876953125,628.435546875,1441.5875244140625
1731694724200,3.91788649559021,-8.721929550170898,3.4676342010498047,0.38147979974746704,-0.06772686541080475,0.12586814165115356,-1115.5711669921875,629.3406372070312,1442.3934326171875
1731694724200,3.4798481464385986,-7.987417697906494,3.598799705505371,0.30417197942733765,0.0852799341082573,0.0866556242108345,-1117.657470703125,628.7261962890625,1442.9320068359375
1731694724200,3.1622636318206787,-7.5285725593566895,3.551560163497925,0.17589731514453888,0.1664886325597763,-0.17045356333255768,-1118.780029296875,628.4952392578125,1443.3148193359375
1731694724200,3.2281556129455566,-7.577080726623535,3.3708853721618652,0.06720823794603348,0.1310824602842331,-0.46871256828308105,-1118.63134765625,627.3753662109375,1442.056396484375
1731694725700,3.65494704246521,-7.915685653686523,3.1909983158111572,0.02986062318086624,-0.006444714963436127,-0.5811724662780762,-1118.65283203125,628.25439453125,1443.8304443359375
1731694725700,4.221154689788818,-8.204805374145508,3.1001148223876953,0.05927949398756027,-0.1783122420310974,-0.40929916501045227,-1116.87890625,627.91943359375,1442.168701171875
1731694725700,4.622959613800049,-8.222850799560547,3.088022232055664,0.1213853508234024,-0.3010519742965698,-0.05174834653735161,-1115.7718505859375,628.4373779296875,1442.331298828125
1731694725700,4.760380744934082,-8.100903511047363,3.085601806640625,0.16470006108283997,-0.3431732654571533,0.2998007833957672,-1115.263671875,629.2684326171875,1442.1285400390625
1731694725700,4.70016622543335,-8.01021671295166,3.1043801307678223,0.1606929898262024,-0.2932755947113037,0.5103431344032288,-1114.889892578125,629.4832153320312,1442.4664306640625
1731694725700,4.440505027770996,-7.949566841125488,3.1355557441711426,0.11448745429515839,-0.1586589217185974,0.5553876757621765,-1114.1002197265625,630.0994873046875,1442.384765625
1731694725700,4.173126697540283,-7.845703601837158,3.172396183013916,0.051269419491291046,-0.015865996479988098,0.4655075967311859,-1114.6282958984375,629.5274047851562,1442.267333984375
1731694725700,4.074368953704834,-7.611692428588867,3.246659278869629,-0.004854036960750818,0.0857296958565712,0.28764015436172485,-1115.9239501953125,630.316162109375,1442.548583984375
1731694725700,4.225347518920898,-7.390981674194336,3.2967872619628906,-0.05593903362751007,0.15661174058914185,0.06283479928970337,-1115.966064453125,629.7982177734375,1443.131591796875
