Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
3664598,12800,876,1444,-18419,32767,-577
3664608,12800,876,1444,-18419,32767,-577
3664618,12800,876,1444,-18419,32767,-577
3664628,12800,876,1444,-18419,32767,-577
3664642,12800,876,1444,-18419,32767,-577
3664652,12800,876,1444,-18419,32767,-577
3664662,12800,876,1444,-18419,32767,-577
3664672,12800,876,1444,-18419,32767,-577
3664684,12800,876,1444,-18419,32767,-577
3664694,12800,876,1444,-18419,32767,-577
3664704,12800,876,1444,-18419,32767,-577
3664714,12800,876,1444,-18419,32767,-577
3664724,12800,876,1444,-18419,32767,-577
3664734,12800,876,1444,-18419,32767,-577
3664748,12800,876,1444,-18419,32767,-577
3664758,12800,876,1444,-18419,32767,-577
3664768,12800,876,1444,-18419,32767,-577
3664778,12800,876,1444,-18419,32767,-577
3664788,12800,876,1444,-18419,32767,-577
3664798,12800,876,1444,-18419,32767,-577
3664808,12800,876,1444,-18419,32767,-577
3664820,12800,876,1444,-18419,32767,-577
3664830,12800,876,1444,-18419,32767,-577
3664840,12800,876,1444,-18419,32767,-577
3664854,12800,876,1444,-18419,32767,-577
3664864,12800,876,1444,-18419,32767,-577
3664874,12800,876,1444,-18419,32767,-577
3664884,12800,876,1444,-18419,32767,-577
3664894,12800,876,1444,-18419,32767,-577
3664904,12800,876,1444,-18419,32767,-577
3664914,12800,876,1444,-18419,32767,-577
3664924,12800,876,1444,-18419,32767,-577
3664934,12800,876,1444,-18419,32767,-577
3664944,12800,876,1444,-18419,32767,-577
3664960,12800,876,1444,-18419,32767,-577
3664970,12800,876,1444,-18419,32767,-577
3664980,12800,876,1444,-18419,32767,-577
3664990,12800,876,1444,-18419,32767,-577
3665000,12800,876,1444,-18419,32767,-577
3665010,12800,876,1444,-18419,32767,-577
3665020,12800,876,1444,-18419,32767,-577
3665030,12800,876,1444,-18419,32767,-577
3665040,12800,876,1444,-18419,32767,-577
3665050,12800,876,1444,-18419,32767,-577
3665066,12800,876,1444,-18419,32767,-577
3665076,12800,876,1444,-18419,32767,-577
3665086,12800,876,1444,-18419,32767,-577
3665096,12800,876,1444,-18419,32767,-577
3665106,12800,876,1444,-18419,32767,-577
3665116,12800,876,1444,-18419,32767,-577
3665126,12800,876,1444,-18419,32767,-577
3665136,12800,876,1444,-18419,32767,-577
3665146,12800,876,1444,-18419,32767,-577
3665156,12800,876,1444,-18419,32767,-577
3665171,12800,876,1444,-18419,32767,-577
3665181,12800,876,1444,-18419,32767,-577
3665191,12800,876,1444,-18419,32767,-577
3665201,12800,876,1444,-18419,32767,-577
3665213,12800,876,1444,-18419,32767,-577
3665223,12800,876,1444,-18419,32767,-577
3665233,12800,876,1444,-18419,32767,-577
3665243,12800,876,1444,-18419,32767,-577
3665253,12800,876,1444,-18419,32767,-577
3665263,12800,876,1444,-18419,32767,-577
3665278,12800,876,1444,-18419,32767,-577
3665288,12800,876,1444,-18419,32767,-577
3665298,12800,876,1444,-18419,32767,-577
3665308,12800,876,1444,-18419,32767,-577
3665318,12800,876,1444,-18419,32767,-577
3665328,12800,876,1444,-18419,32767,-577
3665338,12800,876,1444,-18419,32767,-577
3665350,12800,876,1444,-18419,32767,-577
3665360,12800,876,1444,-18419,32767,-577
3665370,12800,876,1444,-18419,32767,-577
3665385,12800,876,1444,-18419,32767,-577
3665395,12800,876,1444,-18419,32767,-577
3665405,12800,876,1444,-18419,32767,-577
3665415,12800,876,1444,-18419,32767,-577
3665425,12800,876,1444,-18419,32767,-577
3665435,12800,876,1444,-18419,32767,-577
3665445,12800,876,1444,-18419,32767,-577
3665457,12800,876,1444,-18419,32767,-577
3665467,12800,876,1444,-18419,32767,-577
3665477,12800,876,1444,-18419,32767,-577
3665492,12800,876,1444,-18419,32767,-577
3665502,12800,876,1444,-18419,32767,-577
3665512,12800,876,1444,-18419,32767,-577
3665522,12800,876,1444,-18419,32767,-577
3665532,12800,876,1444,-18419,32767,-577
3665542,12800,876,1444,-18419,32767,-577
3665552,12800,876,1444,-18419,32767,-577
3665562,12800,876,1444,-18419,32767,-577
3665572,12800,876,1444,-18419,32767,-577
3665582,12800,876,1444,-18419,32767,-577
3665598,12800,876,1444,-18419,32767,-577
3665608,12800,876,1444,-18419,32767,-577
3665618,12800,876,1444,-18419,32767,-577
3665628,12800,876,1444,-18419,32767,-577
3665638,12800,876,1444,-18419,32767,-577
3665648,12800,876,1444,-18419,32767,-577
3665658,12800,876,1444,-18419,32767,-577
3665668,12800,876,1444,-18419,32767,-577
3665678,12800,876,1444,-18419,32767,-577
3665688,12800,876,1444,-18419,32767,-577
3665703,12800,876,1444,-18419,32767,-577
3665713,12800,876,1444,-18419,32767,-577
3665723,12800,876,1444,-18419,32767,-577
3665733,12800,876,1444,-18419,32767,-577
3665745,12800,876,1444,-18419,32767,-577
3665755,12800,876,1444,-18419,32767,-577
3665765,12800,876,1444,-18419,32767,-577
3665775,12800,876,1444,-18419,32767,-577
3665785,12800,876,1444,-18419,32767,-577
3665795,12800,876,1444,-18419,32767,-577
3665810,12800,876,1444,-18419,32767,-577
3665820,12800,876,1444,-18419,32767,-577
3665830,12800,876,1444,-18419,32767,-577
3665840,12800,876,1444,-18419,32767,-577
3665852,12800,876,1444,-18419,32767,-577
3665862,12800,876,1444,-18419,32767,-577
3665872,12800,876,1444,-18419,32767,-577
3665882,12800,876,1444,-18419,32767,-577
3665892,12800,876,1444,-18419,32767,-577
3665902,12800,876,1444,-18419,32767,-577
3665917,12800,876,1444,-18419,32767,-577
3665927,12800,876,1444,-18419,32767,-577
3665937,12800,876,1444,-18419,32767,-577
3665947,12800,876,1444,-18419,32767,-577
3665957,12800,876,1444,-18419,32767,-577
3665967,12800,876,1444,-18419,32767,-577
3665977,12800,876,1444,-18419,32767,-577
3665989,12800,876,1444,-18419,32767,-577
3665999,12800,876,1444,-18419,32767,-577
3666009,12800,876,1444,-18419,32767,-577
3666024,12800,876,1444,-18419,32767,-577
3666034,12800,876,1444,-18419,32767,-577
3666044,12800,876,1444,-18419,32767,-577
3666054,12800,876,1444,-18419,32767,-577
3666064,12800,876,1444,-18419,32767,-577
3666074,12800,876,1444,-18419,32767,-577
3666084,12800,876,1444,-18419,32767,-577
3666094,12800,876,1444,-18419,32767,-577
3666104,12800,876,1444,-18419,32767,-577
3666114,12800,876,1444,-18419,32767,-577
3666130,12800,876,1444,-18419,32767,-577
3666140,12800,876,1444,-18419,32767,-577
3666150,12800,876,1444,-18419,32767,-577
3666160,12800,876,1444,-18419,32767,-577
3666170,12800,876,1444,-18419,32767,-577
3666180,12800,876,1444,-18419,32767,-577
3666190,12800,876,1444,-18419,32767,-577
3666200,12800,876,1444,-18419,32767,-577
3666210,12800,876,1444,-18419,32767,-577
3666220,12800,876,1444,-18419,32767,-577
3666236,12800,876,1444,-18419,32767,-577
3666246,12800,876,1444,-18419,32767,-577
3666256,12800,876,1444,-18419,32767,-577
3666266,12800,876,1444,-18419,32767,-577
3666276,12800,876,1444,-18419,32767,-577
3666286,12800,876,1444,-18419,32767,-577
3666296,12800,876,1444,-18419,32767,-577
3666306,12800,876,1444,-18419,32767,-577
3666316,12800,876,1444,-18419,32767,-577
3666326,12800,876,1444,-18419,32767,-577
3666341,12800,876,1444,-18419,32767,-577
3666351,12800,876,1444,-18419,32767,-577
3666361,12800,876,1444,-18419,32767,-577
3666371,12800,876,1444,-18419,32767,-577
3666383,12800,876,1444,-18419,32767,-577
3666393,12800,876,1444,-18419,32767,-577
3666403,12800,876,1444,-18419,32767,-577
3666413,12800,876,1444,-18419,32767,-577
3666423,12800,876,1444,-18419,32767,-577
3666433,12800,876,1444,-18419,32767,-577
3666448,12800,876,1444,-18419,32767,-577
3666458,12800,876,1444,-18419,32767,-577
3666468,12800,876,1444,-18419,32767,-577
3666478,12800,876,1444,-18419,32767,-577
3666488,12800,876,1444,-18419,32767,-577
3666498,12800,876,1444,-18419,32767,-577
3666508,12800,876,1444,-18419,32767,-577
3666520,12800,876,1444,-18419,32767,-577
3666530,12800,876,1444,-18419,32767,-577
3666540,12800,876,1444,-18419,32767,-577
3666555,12800,876,1444,-18419,32767,-577
3666565,12800,876,1444,-18419,32767,-577
3666575,12800,876,1444,-18419,32767,-577
3666585,12800,876,1444,-18419,32767,-577
3666595,12800,876,1444,-18419,32767,-577
3666605,12800,876,1444,-18419,32767,-577
3666615,12800,876,1444,-18419,32767,-577
3666627,12800,876,1444,-18419,32767,-577
3666637,12800,876,1444,-18419,32767,-577
3666647,12800,876,1444,-18419,32767,-577
3666662,12800,876,1444,-18419,32767,-577
3666672,12800,876,1444,-18419,32767,-577
3666682,12800,876,1444,-18419,32767,-577
3666692,12800,876,1444,-18419,32767,-577
3666702,12800,876,1444,-18419,32767,-577
3666712,12800,876,1444,-18419,32767,-577
3666722,12800,876,1444,-18419,32767,-577
3666732,12800,876,1444,-18419,32767,-577
3666742,12800,876,1444,-18419,32767,-577
3666752,12800,876,1444,-18419,32767,-577
3666769,12800,876,1444,-18419,32767,-577
3666779,12800,876,1444,-18419,32767,-577
3666789,12800,876,1444,-18419,32767,-577
3666799,12800,876,1444,-18419,32767,-577
3666809,12800,876,1444,-18419,32767,-577
3666819,12800,876,1444,-18419,32767,-577
3666829,12800,876,1444,-18419,32767,-577
3666839,12800,876,1444,-18419,32767,-577
3666849,12800,876,1444,-18419,32767,-577
3666859,12800,876,1444,-18419,32767,-577
3666874,12800,876,1444,-18419,32767,-577
3666884,12800,876,1444,-18419,32767,-577
3666894,12800,876,1444,-18419,32767,-577
3666904,12800,876,1444,-18419,32767,-577
3666916,12800,876,1444,-18419,32767,-577
3666926,12800,876,1444,-18419,32767,-577
3666936,12800,876,1444,-18419,32767,-577
3666946,12800,876,1444,-18419,32767,-577
3666956,12800,876,1444,-18419,32767,-577
3666966,12800,876,1444,-18419,32767,-577
3666981,12800,876,1444,-18419,32767,-577
3666991,12800,876,1444,-18419,32767,-577
3667001,12800,876,1444,-18419,32767,-577
3667011,12800,876,1444,-18419,32767,-577
3667023,12800,876,1444,-18419,32767,-577
3667033,12800,876,1444,-18419,32767,-577
3667043,12800,876,1444,-18419,32767,-577
3667053,12800,876,1444,-18419,32767,-577
3667063,12800,876,1444,-18419,32767,-577
3667073,12800,876,1444,-18419,32767,-577
3667088,12800,876,1444,-18419,32767,-577
3667098,12800,876,1444,-18419,32767,-577
3667108,12800,876,1444,-18419,32767,-577
3667118,12800,876,1444,-18419,32767,-577
3667128,12800,876,1444,-18419,32767,-577
3667138,12800,876,1444,-18419,32767,-577
3667148,12800,876,1444,-18419,32767,-577
3667160,12800,876,1444,-18419,32767,-577
3667170,12800,876,1444,-18419,32767,-577
3667180,12800,876,1444,-18419,32767,-577
3667195,12800,876,1444,-18419,32767,-577
3667205,12800,876,1444,-18419,32767,-577
3667215,12800,876,1444,-18419,32767,-577
3667225,12800,876,1444,-18419,32767,-577
3667235,12800,876,1444,-18419,32767,-577
3667245,12800,876,1444,-18419,32767,-577
3667255,12800,876,1444,-18419,32767,-577
3667265,12800,876,1444,-18419,32767,-577
3667275,12800,876,1444,-18419,32767,-577
3667285,12800,876,1444,-18419,32767,-577
3667302,12800,876,1444,-18419,32767,-577
3667312,12800,876,1444,-18419,32767,-577
3667322,12800,876,1444,-18419,32767,-577
3667332,12800,876,1444,-18419,32767,-577
3667342,12800,876,1444,-18419,32767,-577
3667352,12800,876,1444,-18419,32767,-577
3667362,12800,876,1444,-18419,32767,-577
3667372,12800,876,1444,-18419,32767,-577
3667382,12800,876,1444,-18419,32767,-577
3667392,12800,876,1444,-18419,32767,-577
3667409,12800,876,1444,-18419,32767,-577
3667419,12800,876,1444,-18419,32767,-577
3667429,12800,876,1444,-18419,32767,-577
3667439,12800,876,1444,-18419,32767,-577
3667449,12800,876,1444,-18419,32767,-577
3667459,12800,876,1444,-18419,32767,-577
3667469,12800,876,1444,-18419,32767,-577
3667479,12800,876,1444,-18419,32767,-577
3667489,12800,876,1444,-18419,32767,-577
3667499,12800,876,1444,-18419,32767,-577
3667514,12800,876,1444,-18419,32767,-577
3667524,12800,876,1444,-18419,32767,-577
3667534,12800,876,1444,-18419,32767,-577
3667544,12800,876,1444,-18419,32767,-577
3667556,12800,876,1444,-18419,32767,-577
3667566,12800,876,1444,-18419,32767,-577
3667576,12800,876,1444,-18419,32767,-577
3667586,12800,876,1444,-18419,32767,-577
3667596,12800,876,1444,-18419,32767,-577
3667606,12800,876,1444,-18419,32767,-577
3667621,12800,876,1444,-18419,32767,-577
3667631,12800,876,1444,-18419,32767,-577
3667641,12800,876,1444,-18419,32767,-577
3667651,12800,876,1444,-18419,32767,-577
3667661,12800,876,1444,-18419,32767,-577
3667671,12800,876,1444,-18419,32767,-577
3667681,12800,876,1444,-18419,32767,-577
3667693,12800,876,1444,-18419,32767,-577
3667703,12800,876,1444,-18419,32767,-577
3667713,12800,876,1444,-18419,32767,-577
3667728,12800,876,1444,-18419,32767,-577
3667738,12800,876,1444,-18419,32767,-577
3667748,12800,876,1444,-18419,32767,-577
3667758,12800,876,1444,-18419,32767,-577
3667768,12800,876,1444,-18419,32767,-577
3667778,12800,876,1444,-18419,32767,-577
3667788,12800,876,1444,-18419,32767,-577
3667800,12800,876,1444,-18419,32767,-577
3667810,12800,876,1444,-18419,32767,-577
3667820,12800,876,1444,-18419,32767,-577
3667835,12800,876,1444,-18419,32767,-577
3667845,12800,876,1444,-18419,32767,-577
3667855,12800,876,1444,-18419,32767,-577
3667865,12800,876,1444,-18419,32767,-577
3667875,12800,876,1444,-18419,32767,-577
3667885,12800,876,1444,-18419,32767,-577
3667895,12800,876,1444,-18419,32767,-577
3667905,12800,876,1444,-18419,32767,-577
3667915,12800,876,1444,-18419,32767,-577
3667925,12800,876,1444,-18419,32767,-577
3667942,12800,876,1444,-18419,32767,-577
3667952,12800,876,1444,-18419,32767,-577
3667962,12800,876,1444,-18419,32767,-577
3667972,12800,876,1444,-18419,32767,-577
3667982,12800,876,1444,-18419,32767,-577
3667992,12800,876,1444,-18419,32767,-577
3668002,12800,876,1444,-18419,32767,-577
3668012,12800,876,1444,-18419,32767,-577
3668022,12800,876,1444,-18419,32767,-577
3668032,12800,876,1444,-18419,32767,-577
3668049,12800,876,1444,-18419,32767,-577
3668059,12800,876,1444,-18419,32767,-577
3668069,12800,876,1444,-18419,32767,-577
3668079,12800,876,1444,-18419,32767,-577
3668089,12800,876,1444,-18419,32767,-577
3668099,12800,876,1444,-18419,32767,-577
3668109,12800,876,1444,-18419,32767,-577
3668119,12800,876,1444,-18419,32767,-577
3668129,12800,876,1444,-18419,32767,-577
3668139,12800,876,1444,-18419,32767,-577
3668154,12800,876,1444,-18419,32767,-577
3668164,12800,876,1444,-18419,32767,-577
3668174,12800,876,1444,-18419,32767,-577
3668184,12800,876,1444,-18419,32767,-577
3668196,12800,876,1444,-18419,32767,-577
3668206,12800,876,1444,-18419,32767,-577
3668216,12800,876,1444,-18419,32767,-577
3668226,12800,876,1444,-18419,32767,-577
3668236,12800,876,1444,-18419,32767,-577
3668246,12800,876,1444,-18419,32767,-577
3668261,12800,876,1444,-18419,32767,-577
3668271,12800,876,1444,-18419,32767,-577
3668281,12800,876,1444,-18419,32767,-577
3668291,12800,876,1444,-18419,32767,-577
3668301,12800,876,1444,-18419,32767,-577
3668311,12800,876,1444,-18419,32767,-577
3668321,12800,876,1444,-18419,32767,-577
3668333,12800,876,1444,-18419,32767,-577
3668343,12800,876,1444,-18419,32767,-577
3668353,12800,876,1444,-18419,32767,-577
3668368,12800,876,1444,-18419,32767,-577
3668378,12800,876,1444,-18419,32767,-577
3668388,12800,876,1444,-18419,32767,-577
3668398,12800,876,1444,-18419,32767,-577
3668408,12800,876,1444,-18419,32767,-577
3668418,12800,876,1444,-18419,32767,-577
3668428,12800,876,1444,-18419,32767,-577
3668438,12800,876,1444,-18419,32767,-577
3668448,12800,876,1444,-18419,32767,-577
3668458,12800,876,1444,-18419,32767,-577
3668475,12800,876,1444,-18419,32767,-577
3668485,12800,876,1444,-18419,32767,-577
3668495,12800,876,1444,-18419,32767,-577
3668505,12800,876,1444,-18419,32767,-577
3668515,12800,876,1444,-18419,32767,-577
3668525,12800,876,1444,-18419,32767,-577
3668535,12800,876,1444,-18419,32767,-577
3668545,12800,876,1444,-18419,32767,-577
3668555,12800,876,1444,-18419,32767,-577
3668565,12800,876,1444,-18419,32767,-577
3668582,12800,876,1444,-18419,32767,-577
3668592,12800,876,1444,-18419,32767,-577
3668602,12800,876,1444,-18419,32767,-577
3668612,12800,876,1444,-18419,32767,-577
3668622,12800,876,1444,-18419,32767,-577
3668632,12800,876,1444,-18419,32767,-577
3668642,12800,876,1444,-18419,32767,-577
3668652,12800,876,1444,-18419,32767,-577
3668662,12800,876,1444,-18419,32767,-577
3668672,12800,876,1444,-18419,32767,-577
3668687,12800,876,1444,-18419,32767,-577
3668697,12800,876,1444,-18419,32767,-577
3668707,12800,876,1444,-18419,32767,-577
3668717,12800,876,1444,-18419,32767,-577
3668729,12800,876,1444,-18419,32767,-577
3668739,12800,876,1444,-18419,32767,-577
3668749,12800,876,1444,-18419,32767,-577
3668759,12800,876,1444,-18419,32767,-577
3668769,12800,876,1444,-18419,32767,-577
3668779,12800,876,1444,-18419,32767,-577
3668794,12800,876,1444,-18419,32767,-577
3668804,12800,876,1444,-18419,32767,-577
3668814,12800,876,1444,-18419,32767,-577
3668824,12800,876,1444,-18419,32767,-577
3668836,12800,876,1444,-18419,32767,-577
3668846,12800,876,1444,-18419,32767,-577
3668856,12800,876,1444,-18419,32767,-577
3668866,12800,876,1444,-18419,32767,-577
3668876,12800,876,1444,-18419,32767,-577
3668886,12800,876,1444,-18419,32767,-577
3668901,12800,876,1444,-18419,32767,-577
3668911,12800,876,1444,-18419,32767,-577
3668921,12800,876,1444,-18419,32767,-577
3668931,12800,876,1444,-18419,32767,-577
3668941,12800,876,1444,-18419,32767,-577
3668951,12800,876,1444,-18419,32767,-577
3668961,12800,876,1444,-18419,32767,-577
3668973,12800,876,1444,-18419,32767,-577
3668983,12800,876,1444,-18419,32767,-577
3668993,12800,876,1444,-18419,32767,-577
3669008,12800,876,1444,-18419,32767,-577
3669018,12800,876,1444,-18419,32767,-577
3669028,12800,876,1444,-18419,32767,-577
3669038,12800,876,1444,-18419,32767,-577
3669048,12800,876,1444,-18419,32767,-577
3669058,12800,876,1444,-18419,32767,-577
3669068,12800,876,1444,-18419,32767,-577
3669078,12800,876,1444,-18419,32767,-577
3669088,12800,876,1444,-18419,32767,-577
3669098,12800,876,1444,-18419,32767,-577
3669115,12800,876,1444,-18419,32767,-577
3669125,12800,876,1444,-18419,32767,-577
3669135,12800,876,1444,-18419,32767,-577
3669145,12800,876,1444,-18419,32767,-577
3669155,12800,876,1444,-18419,32767,-577
3669165,12800,876,1444,-18419,32767,-577
3669175,12800,876,1444,-18419,32767,-577
3669185,12800,876,1444,-18419,32767,-577
3669195,12800,876,1444,-18419,32767,-577
3669205,12800,876,1444,-18419,32767,-577
3669222,12800,876,1444,-18419,32767,-577
3669232,12800,876,1444,-18419,32767,-577
3669242,12800,876,1444,-18419,32767,-577
3669252,12800,876,1444,-18419,32767,-577
3669262,12800,876,1444,-18419,32767,-577
3669272,12800,876,1444,-18419,32767,-577
3669282,12800,876,1444,-18419,32767,-577
3669292,12800,876,1444,-18419,32767,-577
3669302,12800,876,1444,-18419,32767,-577
3669312,12800,876,1444,-18419,32767,-577
3669327,12800,876,1444,-18419,32767,-577
3669337,12800,876,1444,-18419,32767,-577
3669347,12800,876,1444,-18419,32767,-577
3669357,12800,876,1444,-18419,32767,-577
3669369,12800,876,1444,-18419,32767,-577
3669379,12800,876,1444,-18419,32767,-577
3669389,12800,876,1444,-18419,32767,-577
3669399,12800,876,1444,-18419,32767,-577
3669409,12800,876,1444,-18419,32767,-577
3669419,12800,876,1444,-18419,32767,-577
3669434,12800,876,1444,-18419,32767,-577
3669444,12800,876,1444,-18419,32767,-577
3669454,12800,876,1444,-18419,32767,-577
3669464,12800,876,1444,-18419,32767,-577
