Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2527204,-5024,1540,17144,-262,253,80
2527216,-5104,1620,17392,-260,208,117
2527228,-5060,1504,17108,-262,241,108
2527240,-5092,1472,17160,-290,249,114
2527258,-5008,1472,17192,-260,263,94
2527270,-5192,1500,17128,-227,263,117
2527282,-5080,1624,17032,-239,256,132
2527294,-5100,1560,16988,-236,224,130
2527306,-5116,1416,17288,-255,209,90
2527318,-5060,1544,17204,-262,221,126
2527330,-5084,1484,17168,-263,241,108
2527342,-5100,1572,17036,-269,286,115
2527354,-5108,1480,17120,-266,246,88
2527366,-5048,1500,17080,-263,265,114
2527384,-4980,1492,17148,-258,271,98
2527396,-5144,1444,17020,-239,274,116
2527408,-5084,1472,17256,-246,275,96
2527420,-4984,1464,17260,-295,257,120
2527432,-5128,1508,17212,-259,273,127
2527444,-5100,1600,17128,-267,255,102
2527455,-5092,1532,17232,-271,242,111
2527467,-5104,1504,16980,-251,234,118
2527479,-4968,1480,17176,-238,236,80
2527491,-5052,1508,17148,-292,244,129
2527509,-5068,1452,17188,-272,231,96
2527521,-4964,1488,17060,-262,245,100
2527533,-5020,1428,17140,-260,241,75
2527545,-5112,1512,17136,-257,250,93
2527557,-5048,1492,17164,-251,274,118
2527569,-5148,1460,17220,-254,273,92
2527581,-5224,1484,17320,-252,245,78
2527593,-5136,1588,17208,-253,240,99
2527605,-5160,1460,17208,-261,254,101
2527617,-5120,1508,17172,-270,240,105
2527633,-5100,1564,17176,-260,287,87
2527645,-5052,1480,17296,-249,292,109
2527657,-5208,1524,17136,-258,271,104
2527669,-5112,1460,17136,-258,242,121
2527681,-5052,1492,17148,-239,234,102
2527693,-5064,1540,17184,-254,246,90
2527705,-5020,1432,17024,-271,278,114
2527717,-5140,1452,17088,-275,290,110
2527729,-5016,1488,17120,-289,257,130
2527741,-5124,1452,17184,-243,257,92
2527759,-5160,1512,17068,-275,248,128
2527771,-5068,1488,17208,-254,272,111
2527783,-5128,1588,17104,-271,247,103
2527795,-5084,1560,17280,-268,245,75
2527807,-4980,1572,17124,-254,259,99
2527109
2527657,-5208,1524,17136,-258,271,104
2527669,-5112,1460,17136,-258,242,121
2527681,-5052,1492,17148,-239,234,102
2527693,-5064,1540,17184,-254,246,90
2527705,-5020,1432,17024,-271,278,114
2527717,-5140,1452,17088,-275,290,110
2527729,-5016,1488,17120,-289,257,130
2527741,-5124,1452,17184,-243,257,92
2527759,-5160,1512,17068,-275,248,128
2527771,-5068,1488,17208,-254,272,111
2527783,-5128,1588,17104,-271,247,103
2527795,-5084,1560,17280,-268,245,75
2527807,-4980,1572,17124,-254,259,99
2527096,1544,17112,-272,253,98
2527993,-4976,1480,17100,-255,276,101
2528011,-5112,1500,17140,-255,236,115
2528023,-5056,1532,17160,-246,230,111
2528035,-5172,1508,17248,-253,256,117
2528047,-5036,1444,17104,-253,218,96
2528059,-4952,1440,17156,-266,237,104
2528071,-5076,1520,17232,-243,276,77
2528083,-5084,1540,17164,-257,304,109
2528095,-5128,1472,17148,-258,277,113
2528107,-5088,1512,17224,-253,254,106
2528119,-5140,1640,17260,-256,294,92
2528135,-5236,1568,17136,-228,270,117
2528147,-5136,1552,17120,-272,248,97
2528159,-5216,1492,17128,-246,264,106
2528171,-5136,1520,17292,-241,226,107
2528183,-5044,1440,17152,-255,247,119
2528195,-5084,1492,17200,-285,253,104
2528207,-5120,1516,17076,-259,251,102
2528219,-5072,1512,17072,-234,262,107
2528231,-5076,1536,17268,-245,249,95
2528243,-4944,1544,17172,-271,270,104
2528261,-5080,1604,17128,-256,244,70
2528273,-5004,1484,17212,-266,234,121
2528285,-5048,1448,17164,-236,271,104
2528297,-5168,1516,17040,-261,260,97
2528309,-5156,1400,17180,-263,245,79
2528321,-5008,1508,17192,-291,244,106
2528333,-5140,1512,17112,-265,283,115
2528345,-5080,1520,17160,-288,258,99
2528357,-5176,1564,17156,-275,238,90
2528369,-5076,1560,17152,-268,262,124
2528387,-5092,1564,17216,-255,260,97
2528399,-5160,1496,17216,-268,258,104
2528411,-5184,1520,17184,-280,273,117
2528423,-5060,1500,17252,-265,262,111
2528435,-4968,1468,17172,-246,285,91
2528447,-4972,1484,17152,-260,266,100
2528459,-5076,1552,17120,-258,248,119
2528471,-5076,1524,17196,-258,282,92
2528483,-5044,1552,17256,-276,254,93
2528495,-5096,1452,17256,-265,265,86
2528513,-5056,1576,17268,-258,276,123
2528525,-5108,1548,17208,-290,267,123
2528537,-5120,1548,17188,-245,244,98
2528549,-5128,1596,17088,-242,258,94
2528561,-5132,1600,17156,-282,254,110
2528573,-5096,1500,17440,-269,261,85
2528585,-5072,1488,17072,-267,264,123
2528597,-5172,1620,17252,-258,259,91
2528609,-5132,1468,17272,-277,262,124
2528621,-5020,1480,17232,-252,256,120
2528637,-5080,1500,17124,-258,272,120
2528649,-5084,1576,17140,-284,248,94
2528661,-4976,1544,17160,-256,275,107
2528673,-5028,1576,17260,-251,255,104
2528685,-5160,1496,17184,-241,262,125
2528697,-5080,1504,17184,-241,233,118
2528709,-5148,1580,17116,-272,240,109
2528721,-5200,1452,17160,-273,269,83
2528733,-5084,1548,17276,-245,257,134
2528745,-5040,1492,17160,-266,229,86
2528763,-5116,1616,17168,-257,253,90
2528775,-5140,1480,17228,-269,268,109
2528787,-5128,1592,17236,-275,261,110
2528799,-5144,1544,17340,-255,239,108
2528811,-5084,1552,17104,-267,226,87
2528823,-5072,1508,17216,-249,264,94
2528835,-5028,1440,17316,-258,289,112
2528847,-5104,1432,17172,-296,265,108
2528859,-5160,1408,17180,-261,220,95
2528871,-5140,1564,17176,-256,265,131
2528889,-5168,1468,17208,-265,235,92
2528901,-5096,1484,17172,-271,271,92
2528913,-4984,1432,17136,-236,243,102
2528925,-5016,1544,17112,-260,253,124
2528937,-5116,1560,17208,-275,247,96
2528949,-5092,1452,17064,-255,256,114
2528961,-5156,1504,17184,-253,240,116
2528973,-5112,1472,17132,-277,290,127
2528985,-5104,1540,17328,-256,269,106
2528997,-5112,1520,17192,-263,261,113
2529015,-5100,1512,17072,-243,255,109
2529027,-5124,1548,17200,-251,242,106
2529039,-5032,1544,17108,-264,273,97
2529051,-4984,1496,17192,-258,254,78
2529063,-5128,1480,17292,-263,250,113
2529075,-4932,1468,17224,-253,281,93
2529087,-5064,1504,17168,-262,265,86
2529099,-5084,1464,17140,-291,268,109
2529111,-5188,1544,17220,-263,274,107
2529123,-5036,1552,17208,-309,251,87
2529139,-5180,1428,17184,-238,243,109
2529151,-5080,1464,17312,-267,262,87
2529163,-5120,1500,17180,-271,296,78
2529175,-5116,1424,17080,-277,286,99
2529187,-5052,1576,17128,-275,245,96
2529199,-5240,1556,17168,-273,264,110
2529211,-5088,1468,17140,-277,217,106
2529223,-5072,1496,17292,-268,245,103
2529235,-5112,1548,17204,-267,250,145
2529247,-5140,1504,17080,-240,256,105
2529265,-5092,1552,17168,-247,260,103
2529277,-5092,1468,17124,-272,244,113
2529289,-5132,1532,17212,-256,255,114
2529301,-5028,1468,17272,-261,258,89
2529313,-5100,1464,17192,-241,253,110
2529325,-5176,1496,17240,-271,253,100
2529337,-5156,1472,17268,-231,243,109
2529349,-5136,1488,17284,-244,263,101
2529361,-5000,1472,17216,-246,267,89
2529373,-5148,1576,17160,-264,273,112
2529391,-5160,1540,17116,-267,260,99
2529403,-5136,1508,17260,-266,245,93
2529415,-5196,1616,17104,-283,223,99
2529427,-5052,1468,17348,-260,250,114
2529439,-5160,1520,17160,-281,251,107
2529451,-5068,1564,17268,-261,275,108
2529463,-5144,1460,17252,-282,271,89
2529475,-5128,1580,17124,-275,246,118
2529487,-5076,1472,17208,-249,250,87
2529499,-5176,1468,17204,-264,270,85
2529517,-5076,1484,17156,-264,263,114
2529529,-5024,1500,17104,-249,253,102
2529541,-5120,1472,17288,-250,251,100
2529553,-5192,1548,17184,-253,260,111
2529565,-5100,1604,17172,-250,288,97
2529577,-5292,1456,17192,-280,237,92
2529589,-5104,1560,17116,-224,267,104
2529601,-5140,1476,17000,-275,237,109
2529613,-5048,1568,17124,-250,254,107
2529625,-5208,1536,17108,-262,269,110
2529641,-5000,1504,17256,-261,281,121
2529653,-5036,1500,17192,-247,255,110
2529665,-5012,1472,17136,-242,308,84
2529677,-5208,1540,17164,-266,267,93
2529689,-5168,1464,17076,-255,264,92
2529701,-5212,1524,17200,-255,250,100
2529713,-5084,1548,17340,-240,240,95
2529725,-5012,1540,17148,-261,249,91
2529737,-5160,1468,17200,-256,262,115
2529749,-5036,1484,17148,-268,234,112
2529767,-5032,1616,17164,-256,257,71
2529779,-5080,1468,17196,-259,259,87
2529791,-5028,1508,17088,-277,264,112
2529803,-5108,1488,17244,-232,236,94
2529815,-5160,1452,16976,-267,254,91
2529827,-5096,1520,17148,-277,248,107
2529839,-5092,1532,17164,-280,222,118
2529851,-5088,1596,17220,-258,256,82
2529863,-5080,1532,17216,-270,247,106
2529875,-4980,1500,17252,-261,262,108
2529893,-5156,1444,17160,-250,239,127
2529905,-5088,1508,17224,-231,250,103
2529917,-5068,1536,17288,-243,255,127
2529929,-5092,1464,17140,-263,282,116
2529941,-5072,1488,17156,-298,267,91
2529953,-5040,1480,17100,-275,239,90
2529965,-4984,1528,17272,-265,265,119
2529977,-5060,1456,17176,-265,243,106
2529989,-5060,1512,17204,-270,248,100
2530001,-5104,1436,17176,-248,269,104
2530019,-5044,1580,17280,-261,266,101
2530031,-5108,1444,17224,-255,246,88
2530043,-5060,1496,17216,-258,256,107
2530055,-5084,1464,17296,-234,252,109
2530067,-5064,1524,17056,-271,257,115
2530079,-5008,1572,17092,-279,254,96
2530091,-5108,1480,17332,-267,287,111
2530103,-5024,1572,17176,-245,267,99
2530115,-5148,1520,17156,-260,258,118
2530127,-5072,1372,17056,-276,274,132
2530143,-5128,1548,17216,-269,282,90
2530155,-5060,1540,17244,-275,252,117
2530167,-5148,1468,17204,-264,275,114
2530179,-5112,1540,17136,-253,273,89
2530191,-5056,1588,17192,-245,247,111
2530203,-5064,1464,16964,-255,232,112
2530215,-5032,1428,17088,-263,239,126
2530227,-5104,1464,17264,-278,278,104
2530239,-5028,1548,17152,-274,278,107
2530251,-5052,1524,17304,-251,265,122
2530269,-5084,1456,17096,-273,251,105
2530281,-5112,1536,17024,-243,255,89
2530293,-5084,1552,17176,-278,255,122
2530305,-5096,1568,17136,-260,257,80
2530317,-5136,1512,17300,-262,278,121
2530329,-5192,1520,17304,-267,252,121
2530341,-5028,1588,17100,-280,264,111
2530353,-5084,1536,17200,-273,282,116
2530365,-5148,1564,17188,-291,272,94
2530377,-5044,1516,17272,-281,291,115
2530395,-5144,1496,17100,-250,229,100
2530407,-5016,1468,17268,-267,253,142
2530419,-5048,1552,17208,-262,279,107
2530431,-5092,1520,17172,-294,263,96
2530443,-5108,1592,17160,-279,272,95
2530455,-5140,1472,17080,-252,242,100
2530467,-5024,1516,17192,-266,246,99
2530479,-5056,1464,17108,-281,257,97
2530491,-5168,1516,17176,-262,238,92
2530503,-5168,1532,17100,-261,263,101
2530521,-5152,1548,17108,-262,237,125
2530533,-5068,1516,17152,-263,282,95
2530545,-5220,1496,17152,-264,292,113
2530557,-5168,1500,17168,-255,274,111
2530569,-5212,1496,17128,-245,235,109
2530581,-5148,1468,17244,-237,238,111
2530593,-5068,1564,17356,-260,259,74
2530605,-5100,1452,17292,-240,251,95
2530617,-5040,1508,17104,-278,256,97
2530629,-5140,1564,17072,-273,255,109
2530645,-5044,1488,17088,-259,268,113
2530657,-4980,1476,17196,-254,255,94
2530669,-5064,1588,17180,-256,275,100
2530681,-5092,1484,17192,-278,268,90
2530693,-5092,1488,17156,-273,258,109
2530705,-5140,1540,17088,-279,259,119
2530717,-5100,1520,17212,-287,257,90
2530729,-5076,1556,17160,-259,268,96
2530741,-5136,1444,17264,-256,276,125
2530753,-4984,1576,17252,-243,280,122
2530771,-5096,1532,17228,-252,280,99
2530783,-5080,1508,17280,-268,279,144
2530795,-5012,1524,17096,-258,241,116
2530807,-5212,1436,17176,-260,292,118
2530819,-5184,1456,17320,-247,247,85
2530831,-5124,1480,17196,-296,252,81
2530843,-5152,1520,17124,-263,248,134
2530855,-5056,1500,17144,-266,259,110
2530867,-5108,1520,17240,-268,242,98
2530879,-5036,1440,17104,-283,258,90
2530897,-5024,1448,17116,-271,250,104
2530909,-5120,1548,17096,-269,284,101
2530921,-5072,1596,17008,-268,269,112
2530933,-5140,1532,17240,-251,263,128
2530945,-5060,1608,17128,-241,262,100
2530957,-5104,1540,17184,-253,230,93
2530969,-5144,1580,17096,-235,261,122
2530981,-5076,1516,17068,-245,240,119
2530993,-5032,1508,17112,-251,264,114
2531005,-5008,1496,17228,-262,237,86
2531023,-5088,1456,17180,-259,246,118
2531035,-5104,1472,17384,-244,252,120
2531047,-5012,1564,17196,-257,257,133
2531059,-4976,1528,17144,-256,259,74
2531071,-5140,1500,17144,-252,288,121
2531083,-5072,1432,17200,-242,241,122
2531095,-5148,1540,17200,-247,268,74
2531107,-5084,1480,17244,-251,255,85
2531119,-5124,1504,17188,-286,252,79
2531131,-5112,1468,17276,-262,257,111
2531147,-5092,1444,17200,-260,242,99
2531159,-5060,1568,17196,-269,253,106
2531171,-5240,1460,17212,-259,263,103
2531183,-5056,1444,17100,-255,271,85
2531195,-5068,1452,17184,-248,299,113
2531207,-5020,1500,17228,-284,267,137
2531219,-5024,1444,17144,-262,260,103
2531231,-5136,1456,17056,-254,242,93
2531243,-5116,1480,17176,-254,263,96
2531255,-5092,1488,17192,-264,256,99
2531273,-4996,1552,17252,-250,258,101
2531285,-5164,1532,17244,-285,250,99
2531297,-5036,1528,17176,-263,253,105
2531309,-5096,1448,17296,-259,260,119
2531321,-5192,1564,17300,-286,290,101
2531333,-5112,1444,17132,-255,231,113
2531345,-5080,1568,17244,-287,248,94
2531357,-5080,1540,17304,-261,256,81
2531369,-5228,1508,17164,-259,245,101
2531381,-5080,1480,17128,-254,283,116
2531399,-5080,1564,17208,-260,238,121
2531411,-5200,1492,17084,-250,257,99
2531423,-5156,1572,17228,-270,224,110
2531435,-5064,1388,17164,-255,254,134
2531447,-5160,1504,17048,-252,264,112
2531459,-4992,1444,17164,-251,259,75
2531471,-5068,1456,17168,-246,226,90
2531483,-4996,1528,17132,-250,252,115
2531495,-5092,1480,17112,-272,275,136
2531507,-5112,1584,17276,-277,257,114
2531525,-5128,1612,17216,-277,228,99
2531537,-5044,1456,17228,-279,262,104
2531549,-5148,1556,17080,-291,273,115
2531561,-5068,1504,17176,-241,268,98
2531573,-5068,1544,17328,-257,265,100
2531585,-5060,1480,17172,-252,250,92
2531597,-5180,1496,17164,-261,258,92
2531609,-5000,1536,17064,-239,287,75
2531621,-5036,1568,17204,-264,229,126
2531633,-5040,1576,17088,-266,232,117
2531651,-5136,1524,17008,-257,246,107
2531663,-5084,1440,17204,-230,262,81
2531675,-5040,1536,17236,-278,276,118
2531687,-5076,1444,17296,-280,244,102
2531699,-5116,1508,17052,-269,271,118
2531711,-5068,1544,17104,-248,243,83
2531723,-5004,1548,17156,-271,241,112
2531735,-5148,1536,17128,-263,244,98
2531747,-5056,1516,17152,-268,261,83
2531759,-5016,1560,17224,-269,226,135
2531775,-5148,1548,17172,-244,256,97
2531787,-5056,1540,17184,-255,249,79
2531799,-5128,1624,17148,-259,266,97
2531811,-5124,1412,17280,-266,258,85
2531823,-5120,1512,17180,-282,239,89
2531835,-5028,1440,17184,-250,250,94
2531847,-5076,1488,17396,-242,234,109
2531859,-4924,1400,17136,-252,230,96
2531871,-4980,1500,17160,-254,254,97
2531883,-5060,1472,17208,-284,248,102
2531901,-5116,1516,17180,-278,260,120
2531913,-5040,1544,17204,-247,240,97
2531925,-5084,1436,17176,-265,253,80
2531937,-5044,1472,17164,-280,257,111
2531949,-5072,1540,17136,-281,282,116
2531961,-5060,1564,17172,-252,239,105
2531973,-5056,1560,17160,-261,257,115
2531985,-5104,1560,17096,-259,255,102
2531997,-5080,1472,17088,-258,260,118
2532009,-5068,1516,17144,-257,265,108
2532027,-5012,1440,17136,-274,266,89
2532039,-5108,1512,17276,-250,277,102
2532051,-5092,1496,17240,-263,291,61
2532063,-5048,1480,17136,-268,255,97
2532075,-5052,1552,17100,-254,242,101
2532087,-5072,1428,17116,-239,239,93
2532099,-5164,1500,17336,-272,255,104
2532111,-5084,1548,17264,-283,234,101
2532123,-5196,1508,17168,-237,233,105
2532135,-5076,1524,17064,-247,270,108
2532153,-5036,1412,17112,-255,262,81
2532165,-5028,1496,17288,-274,266,85
2532177,-5020,1548,17112,-254,283,116
2532189,-5144,1516,17164,-244,266,87
2532201,-5048,1512,17104,-264,242,112
2532213,-5112,1468,17028,-262,234,103
2532225,-5228,1480,17116,-260,235,99
2532237,-5044,1464,17040,-246,253,93
2532249,-5060,1440,17136,-244,237,99
2532261,-5092,1464,17200,-259,252,125
2532277,-5124,1524,17172,-247,255,131
2532289,-5092,1456,17160,-245,261,136
2532301,-4144,2216,16852,-290,268,187
2532313,-5328,1360,17248,-242,208,88
2532325,-5032,1444,17224,-272,294,82
2532337,-5084,1452,16972,-230,233,93
2532349,-5060,1568,17140,-274,253,117
2532361,-5048,1468,17092,-257,230,84
2532373,-5064,1596,17244,-289,244,112
2532385,-5072,1496,17160,-275,247,96
2532403,-5076,1444,17168,-243,243,119
2532415,-5120,1488,17208,-244,245,111
2532427,-5040,1592,17228,-263,264,110
2532439,-5140,1524,17092,-255,288,95
2532451,-5088,1564,17240,-278,260,81
2532463,-5012,1572,17108,-250,275,100
2532475,-5092,1520,17244,-263,281,111
2532487,-5104,1612,17140,-283,288,99
2532499,-5016,1528,17160,-263,233,115
2532511,-5176,1440,17144,-279,247,102
2532529,-5068,1480,17368,-299,348,113
2532541,-5224,1372,17152,-263,215,93
2532553,-5052,1500,17064,-260,139,131
2532565,-4816,1500,17384,-285,156,87
2532577,-4956,1492,17440,-256,301,107
2532589,-5088,1416,17124,-265,338,92
2532601,-5068,1448,17136,-302,255,95
2532613,-5016,1504,17208,-251,234,103
2532625,-5052,1548,17180,-248,256,92
2532637,-5552,1156,16444,215,-1477,799
2532654,-5552,1156,16444,215,-1477,799
2532664,-5552,1156,16444,215,-1477,799
2532674,-5552,1156,16444,215,-1477,799
2532684,-5552,1156,16444,215,-1477,799
2532694,-5552,1156,16444,215,-1477,799
2532705,-5584,1000,16032,179,3,-753
2532717,-5156,1364,17380,6,-177,-765
2532729,-4720,1232,17376,-225,213,-547
2532740,-4712,1496,17280,-313,444,-413
2532752,-5060,1768,17124,-465,686,-231
2532768,-5068,1208,17128,-406,-46,149
2532780,-5096,1424,16776,-51,-270,-48
2532791,-5096,1424,16776,-51,-270,-48
2532801,-5096,1424,16776,-51,-270,-48
2532811,-5096,1424,16776,-51,-270,-48
2532822,-4720,1340,17228,-458,-1367,1527
2532834,-8504,2640,17712,23,-3723,6708
2532846,-7236,3180,18580,-301,-9497,15701
2532857,-7236,3180,18580,-301,-9497,15701
2532868,-4024,-664,17356,-296,-19755,27318
2532886,-2196,4448,17672,879,-459,-1653
2532898,-4944,1064,17384,956,-126,-2991
2532910,-4220,1368,16876,1145,-66,-3807
2532922,-3648,1124,17704,1182,-668,-3992
2532934,-3012,1848,18528,1401,-426,-4463
2532946,-4048,2588,17792,1448,-763,-5503
2532958,-4540,1136,17712,1370,-2202,-6213
2532970,-5172,3000,19792,1742,-2661,-7320
2532982,-5620,176,18352,2484,-770,-8617
2532994,-2424,1976,16264,2885,1856,-10003
2533011,-2424,1976,16264,2885,1856,-10003
2533021,-2424,1976,16264,2885,1856,-10003
2533031,-2424,1976,16264,2885,1856,-10003
2533042,-48,3248,21016,1551,10664,-13733
2533054,-3656,2216,17772,-143,1141,-569
2533066,-3828,2240,17484,-186,919,-459
2533078,-3868,2236,17496,-182,853,-411
2533090,-3872,2164,17488,-226,658,-343
2533102,-3864,2276,17608,-206,404,-318
2533114,-3828,2200,17496,-239,387,-248
2533132,-3824,2120,17528,-229,534,-182
2533144,-3932,2084,17484,-260,550,-125
2533156,-3904,2168,17504,-254,545,-150
2533168,-4112,2152,17344,-249,550,-355
2533180,-3792,2224,17432,-233,438,-199
2533192,-3856,2144,17676,-217,390,-201
2533204,-3836,2128,17552,-251,410,-125
2533216,-3872,2240,17708,-273,474,-82
2533228,-3784,2232,17440,-238,506,-94
2533240,-3964,2148,17676,-239,404,-77
2533256,-3932,2148,17416,-270,379,-29
2533268,-3904,2132,17580,-220,340,3
2533280,-3852,2104,17520,-255,296,2
2533292,-3900,2104,17484,-266,312,17
2533304,-3920,2096,17488,-268,370,52
2533316,-4004,2232,17320,-293,317,118
2533328,-3852,2060,17420,-315,316,153
2533340,-3892,2120,17576,-309,308,227
2533352,-3916,1980,17484,-341,241,374
2533364,-3940,2168,17516,-331,202,360
2533391,-952,-1128,15056,-1639,-9996,21913
2533403,-2532,2072,17600,-973,-6532,15240
2533415,76,2284,14768,-1177,-2210,10900
2533427,2252,1320,16152,-752,78,10857
2533439,364,2184,18120,-3182,2190,13702
2533451,-48,1080,17176,-4563,2312,15907
2533463,-2788,816,17340,-2916,3718,12212
2533475,-6296,1988,18412,-3586,3696,9470
2533487,-5260,4196,15732,-3291,1861,7522
2533499,-5520,3380,16220,-2371,3368,4022
2533517,-4724,3236,18148,-865,212,2442
2533529,-6364,3524,16460,-925,-168,849
2533541,-2356,640,17932,-482,5,709
2533552,-2356,640,17932,-482,5,709
2533563,-5064,976,14108,909,-1454,-1172
2533575,-3500,2328,17744,-86,3013,-4374
2533587,-3596,2472,17860,-136,2456,-3254
2533599,-3688,2388,17560,-180,1720,-2115
2533611,-3880,2412,17616,-154,1619,-2074
2533623,-3728,2332,17516,-186,1078,-1171
2533641,-3796,2336,17552,-228,777,-649
2533653,-3784,2160,17500,-248,615,-438
2533665,-3852,2104,17548,-254,480,-260
2533677,-3920,2260,17612,-240,436,-194
2533689,-3868,2236,17500,-243,398,-120
2533701,-3896,2220,17416,-276,402,-72
2533713,-3808,2288,17524,-266,359,-23
2533725,-3888,2204,17468,-262,342,-26
2533737,-3940,2228,17444,-239,285,-2
2533749,-3836,2156,17428,-253,315,-3
2533767,-3992,2160,17388,-256,338,-8
2533779,-3856,2236,17480,-274,307,43
2533791,-3908,2252,17480,-248,308,47
2533803,-3852,2196,17524,-245,296,53
2533815,-3932,2216,17608,-275,280,33
2533827,-3812,2132,17428,-247,285,56
2533839,-3836,2272,17556,-257,297,54
2533851,-3740,2196,17336,-242,408,82
2533863,-3964,2104,17304,-257,310,45
2533875,-3792,2336,17432,-256,290,55
2533891,-3856,2100,17516,-245,261,74
2533903,-3924,2140,17476,-266,291,56
2533915,-3804,2184,17664,-243,272,83
2533927,-3932,2180,17548,-242,288,79
2533939,-3964,2276,17472,-245,265,55
2533951,-3872,2256,17296,-254,289,62
2533963,-3908,2192,17476,-278,278,104
2533975,-3892,2136,17620,-259,302,95
2533987,-3856,2236,17488,-264,299,93
2533999,-3956,2064,17788,-254,55,-4
2534017,-3868,2248,17344,-251,390,120
2534029,-3868,2220,17540,-262,342,74
2534041,-4400,2376,17476,-202,395,-67
2534053,-4744,2252,17332,-4,734,-894
2534065,-3804,2168,17392,-186,738,-75
2534077,-3756,2052,17304,-98,528,-396
2534089,-3524,2236,17532,-204,607,-155
2534101,-3932,2280,17564,-206,461,0
2534113,-4140,2108,17352,-241,509,-81
2534125,-4120,2200,17564,-182,467,-118
2534143,-4188,2212,17588,-69,596,-487
2534155,-3564,2116,17700,-115,668,-419
2534167,-4148,1940,17412,-176,590,-235
2534179,-3912,2328,17544,-374,276,447
2534191,-3836,2244,17416,-232,364,44
2534203,-3996,2168,17524,-253,318,73
2534215,-4072,2152,17540,-249,345,78
2534227,-3976,2280,17400,-256,331,102
2534239,-4076,2144,17564,-269,291,120
2534251,-4076,2128,17464,-236,269,110
2534269,-3964,2272,17412,-273,236,81
2534281,-4092,2252,17512,-270,229,113
2534293,-4064,2252,17640,-254,266,100
2534305,-4032,2180,17316,-267,174,84
2534317,-3916,2080,17612,-240,333,-16
2534329,-3876,2092,17332,-257,205,71
2534341,-4084,2212,17456,-272,326,151
2534353,-4172,2284,17400,-278,211,92
2534365,-3796,2328,17344,-281,162,50
2534377,-4296,2444,17324,-220,-250,-110
2534393,-4040,2096,17592,38,-871,-946
2534405,-4136,2264,17496,89,-895,-1145
2534417,-4372,2340,17104,34,-1069,-881
2534429,-4316,2560,17496,-39,-865,-923
2534441,-4308,2512,17100,245,-1327,-2014
2534453,-4756,2432,16984,624,-2097,-3107
2534465,-4476,2408,17832,523,-2744,-3437
2534477,-5364,2756,17212,619,-2371,-3233
2534489,-4196,2748,16988,555,-754,-3083
2534501,-4444,2336,16744,1134,-308,-3910
2534519,-1976,1608,18624,-149,-586,-2291
