Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1740863773.0012088,16468.0,14932.0,8480.0,-32768.0,-17774.0,-1006.0
1740863773.0192695,19092.0,15392.0,3444.0,-32768.0,-12618.0,-847.0
1740863773.0379329,18812.0,13564.0,-1920.0,-32768.0,-13280.0,-672.0
1740863773.05557,17392.0,13148.0,-5000.0,-32768.0,-29604.0,-1436.0
1740863773.0735638,15680.0,12732.0,-8532.0,-32768.0,-32768.0,-4817.0
1740863773.0914767,14560.0,12336.0,-13696.0,-32768.0,-32768.0,-6686.0
1740863773.1104841,15944.0,11088.0,-18972.0,-32768.0,-32768.0,-7051.0
1740863773.127828,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.1455064,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.1637068,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.1815193,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.2010906,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.2200565,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.2385626,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.257153,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.274314,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.2922916,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.3105464,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.3274853,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.3450525,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.3630888,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.3818922,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.400929,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.419416,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.4368525,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.4559245,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.4731915,16248.0,11144.0,-24456.0,-32768.0,-32768.0,-6171.0
1740863773.4920948,19216.0,13452.0,-26816.0,-32768.0,-32768.0,-3558.0
1740863773.5104578,-5920.0,-8272.0,-2168.0,29773.0,-4191.0,10976.0
1740863773.5279238,-4824.0,-9676.0,-784.0,31083.0,-8988.0,7357.0
1740863773.5472133,-2744.0,-10856.0,664.0,32767.0,-15493.0,6191.0
1740863773.5646896,-3248.0,-8848.0,5560.0,32767.0,-17650.0,5642.0
1740863773.583996,-5484.0,-7788.0,11932.0,32767.0,-18738.0,1562.0
1740863773.6014605,-4148.0,-7876.0,16336.0,32767.0,-19035.0,-4055.0
1740863773.6204994,-704.0,-6908.0,18952.0,32767.0,-17282.0,-7204.0
1740863773.6384356,1132.0,-7956.0,20160.0,27739.0,-13909.0,-6729.0
1740863773.6563175,1520.0,-9220.0,21124.0,23378.0,-13305.0,-6473.0
1740863773.6740563,1476.0,-10564.0,23864.0,18676.0,-13660.0,-8025.0
1740863773.6923866,2976.0,-11552.0,25352.0,10538.0,-15147.0,-10021.0
1740863773.7105832,5248.0,-12156.0,23952.0,983.0,-16265.0,-10069.0
1740863773.7295742,8532.0,-12084.0,20384.0,-8417.0,-16110.0,-6658.0
1740863773.746944,8704.0,-11600.0,14716.0,-15114.0,-10020.0,-201.0
1740863773.764769,5612.0,-11092.0,8640.0,-17275.0,-3356.0,7182.0
1740863773.7833412,1036.0,-10556.0,4052.0,-15642.0,6811.0,12984.0
1740863773.8020551,-4396.0,-9768.0,1216.0,-12823.0,14587.0,15474.0
1740863773.819892,-8048.0,-9356.0,-1648.0,-8246.0,18219.0,14739.0
1740863773.838869,-10956.0,-9032.0,-3320.0,-1964.0,19520.0,12502.0
1740863773.856394,-14688.0,-10076.0,-3968.0,3727.0,15099.0,6656.0
1740863773.875087,-16468.0,-9476.0,-3304.0,9201.0,6630.0,-1658.0
1740863773.8927486,-17288.0,-9684.0,-1232.0,15933.0,1160.0,-10920.0
1740863773.9113429,-14464.0,-7824.0,1708.0,21909.0,-5051.0,-21419.0
1740863773.9292862,-10680.0,-4164.0,6288.0,26441.0,-10515.0,-30492.0
1740863773.9472823,-4836.0,-632.0,11496.0,26523.0,-15430.0,-32768.0
1740863773.965274,908.0,2564.0,14284.0,22081.0,-17451.0,-32768.0
1740863773.9834783,3700.0,3660.0,16092.0,16674.0,-16188.0,-32768.0
1740863774.0011938,4304.0,3156.0,16672.0,11378.0,-13389.0,-32768.0
1740863774.0185785,6116.0,3636.0,17040.0,7095.0,-10742.0,-32768.0
1740863774.0361912,6804.0,4328.0,17004.0,2779.0,-10673.0,-32768.0
1740863774.0542648,7224.0,4044.0,14948.0,-1940.0,-13370.0,-32768.0
1740863774.0725276,12640.0,7500.0,11556.0,-4278.0,-20833.0,-32768.0
1740863774.0906112,20204.0,11252.0,10496.0,-2371.0,-31785.0,-32768.0
1740863774.1084347,26772.0,13132.0,14260.0,-4228.0,-32768.0,-32768.0
1740863774.1269834,30504.0,14768.0,14408.0,-8559.0,-28968.0,-32768.0
1740863774.1441638,30224.0,16560.0,14228.0,-14127.0,-18839.0,-32768.0
1740863774.1624925,24732.0,15700.0,11416.0,-17630.0,-11647.0,-32768.0
1740863774.1807308,25960.0,16424.0,10500.0,-20965.0,-20399.0,-32768.0
1740863774.198975,31692.0,20060.0,11732.0,-26803.0,-30199.0,-32768.0
1740863774.217529,32767.0,22468.0,6980.0,-32768.0,-29449.0,-30406.0
1740863774.2347987,32767.0,21744.0,-240.0,-32768.0,-26409.0,-24367.0
1740863774.2530346,32767.0,21396.0,-6432.0,-32768.0,-31766.0,-19689.0
1740863774.2723079,32767.0,20248.0,-10020.0,-32768.0,-32768.0,-12595.0
1740863774.2896569,32767.0,19208.0,-12556.0,-32768.0,-32768.0,-864.0
1740863774.3084607,32312.0,19096.0,-15292.0,-26083.0,-32768.0,10510.0
1740863774.3262405,26436.0,17956.0,-16700.0,-18302.0,-31527.0,17031.0
1740863774.3448107,22256.0,14112.0,-16212.0,-8093.0,-28148.0,18129.0
1740863774.3623972,21900.0,12172.0,-11964.0,-88.0,-25391.0,18133.0
1740863774.3807545,22680.0,12972.0,-7084.0,3270.0,-26834.0,19870.0
1740863774.3983967,21464.0,14736.0,-6172.0,1718.0,-29992.0,21857.0
1740863774.4171503,21128.0,15072.0,-6448.0,-2386.0,-29192.0,25820.0
1740863774.4359014,19660.0,14916.0,-9160.0,-7109.0,-20998.0,32237.0
1740863774.4546463,17564.0,14940.0,-12360.0,-10843.0,-7571.0,32767.0
1740863774.4726083,14124.0,15116.0,-13588.0,-13029.0,1971.0,32767.0
1740863774.4911847,11556.0,15468.0,-15640.0,-15879.0,5814.0,32767.0
1740863774.5090432,11764.0,12604.0,-19228.0,-16753.0,4798.0,32767.0
