Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1739652298.939974,-2288,-10808,29660,-17738,-6647,32767
1739652298.9412022,-1508,-11064,29660,-19220,-7537,32767
1739652299.111206,-1116,-11328,29028,-20019,-8014,32767
1739652299.111206,-1084,-11484,29044,-20402,-7758,32767
1739652299.112655,-1104,-11720,29076,-20227,-7631,32767
1739652299.112655,-632,-12304,28896,-19835,-7550,32767
1739652299.1723714,-60,-12412,29812,-18970,-6660,32767
1739652299.1723714,-332,-12020,30184,-18067,-6073,32767
1739652299.173375,732,-11856,30888,-16900,-4222,32767
1739652299.173375,384,-11460,30400,-15643,-3709,32767
1739652299.1748269,2124,-11560,29812,-13791,-1217,32767
1739652299.1758344,-1064,-10040,29560,-12342,-1979,32767
1739652299.1768334,2408,-10356,29840,-10532,1232,32767
1739652299.2309217,2844,-10144,30508,-8626,3543,32767
1739652299.2318382,1380,-9592,30632,-7166,4873,32767
1739652299.2318382,1244,-8372,30244,-6224,6232,32767
1739652299.2910178,1948,-6768,30124,-5467,8373,32767
1739652299.2910178,1528,-5512,30336,-5022,9985,32767
1739652299.292463,836,-4328,30200,-5056,10466,32767
1739652299.293472,1192,-3584,29844,-5347,11367,32767
1739652299.293472,776,-2828,29632,-5940,12056,32767
1739652299.2947228,20,-2064,29300,-7022,12215,32767
1739652299.2952642,-100,-1608,28852,-8345,12426,32767
1739652299.2959783,-632,-1012,28336,-9920,12381,32767
1739652299.2969851,-1380,-92,25964,-11163,10851,32767
1739652299.2969851,36,508,26168,-12464,10904,32767
1739652299.2985797,84,732,26508,-14278,10950,32767
1739652299.2985797,-368,1652,26904,-16349,10815,32767
1739652299.3005855,-1028,2472,27200,-18541,10259,32767
1739652299.3005855,-772,2576,26688,-20758,9897,32767
1739652299.3016768,-928,1980,25344,-21963,9439,32767
1739652299.3016768,-768,1692,24628,-22581,9202,32767
1739652299.3028357,-736,1448,24052,-22792,9177,32767
1739652299.3040462,23904,732,21216,20837,32767,-32768
1739652299.3050528,23500,2272,16016,21610,32767,-32768
1739652299.3050528,24576,952,15264,23011,32767,-32768
1739652299.306106,26532,-620,13256,24187,32767,-32768
1739652299.3071103,26804,-1880,12084,25556,32767,-32768
1739652299.308078,26740,-3944,11468,26459,32767,-32768
1739652299.308078,27472,-4476,10728,26872,32767,-32768
1739652299.3090518,27052,-5460,9800,26675,32767,-32768
1739652299.3104308,27456,-6584,7496,26028,32767,-32768
1739652299.311527,30504,-7940,6196,25193,32767,-32768
1739652299.311527,27740,-8328,4648,23587,32767,-32768
1739652299.3125744,31688,-10564,3516,21872,32767,-32768
1739652299.3125744,28400,-11080,1780,19124,32767,-31549
1739652299.3140008,27740,-12636,-1524,16557,32767,-31261
1739652299.315007,22844,-12920,-17580,29281,32015,-15296
1739652299.3160586,22248,-12072,-15172,32767,31657,-14859
1739652299.3170073,21164,-11372,-11992,32767,31418,-14310
1739652299.3170073,20188,-9580,-9492,32767,30860,-14007
1739652299.318463,19056,-9044,-7484,32767,30582,-14105
1739652299.350887,17928,-7896,-5796,32767,30234,-14351
1739652299.350887,16912,-7576,-4792,32767,30083,-14845
1739652299.3521705,16500,-7220,-4300,32767,30696,-15793
1739652299.3531775,15832,-7360,-3872,32767,31427,-16578
1739652299.3531775,15504,-7812,-2728,32767,32171,-17557
1739652299.3546207,15668,-8396,-1968,32767,32767,-18739
1739652299.3557243,15432,-9612,-1240,32767,32767,-20820
1739652299.3566287,15472,-8752,-1308,32767,32767,-22309
1739652299.3576329,16052,-9468,-2108,32767,32767,-22367
1739652299.3576329,16460,-10000,-1708,32767,32767,-22356
1739652299.4107077,16680,-10784,-1316,32767,32767,-22137
1739652299.4115958,16512,-10736,-1604,32767,32767,-21813
1739652299.412596,17084,-11412,-1480,32767,32767,-21627
1739652299.412596,17612,-11740,-1424,32767,32767,-21486
1739652299.413593,17088,-11700,-1548,32767,32767,-21194
1739652299.4146993,17444,-11824,-1400,32767,32767,-21081
1739652299.415746,17928,-12688,-992,32767,32767,-20856
1739652299.416708,18052,-13092,-1200,32767,32767,-20768
1739652299.416708,18720,-14288,-1212,32767,32767,-20895
1739652299.4180746,19168,-15220,-772,32767,32394,-20835
1739652299.4180746,18552,-14888,-948,32767,31799,-20900
1739652299.4192939,18400,-15256,-604,32767,31236,-20978
1739652299.4203434,18012,-15060,-428,32767,30974,-21154
1739652299.4212987,17048,-14120,-372,32767,30686,-21210
1739652299.4223022,17240,-14432,884,32767,30464,-21375
1739652299.4223022,17224,-14272,1844,32767,30020,-21533
1739652299.4235406,17108,-14092,2364,32767,29453,-21744
1739652299.424575,17080,-14084,3016,32767,28758,-22025
1739652299.425546,17176,-14168,3316,32767,28125,-22433
1739652299.425546,17120,-14480,3468,32767,27640,-22915
1739652299.4265482,17040,-14880,3624,31888,27177,-23405
1739652299.4276552,17104,-15324,3816,30658,26878,-23957
1739652299.4286096,16928,-15776,3996,29423,26754,-24450
1739652299.4286096,17228,-16404,4596,28017,26837,-24916
1739652299.4301026,17960,-17028,4344,26577,26918,-25179
1739652299.4301026,17984,-17020,4252,25350,27542,-25649
1739652299.4311094,17920,-17792,3756,24329,28149,-26255
1739652299.4326184,18112,-18200,3592,23418,28930,-26865
1739652299.4715598,18532,-18768,3796,22531,29716,-27417
1739652299.4715598,18780,-19364,3832,21563,30220,-27714
1739652299.4715598,18764,-20060,3492,20867,30880,-28141
1739652299.4725494,18688,-20876,3680,20376,31168,-28682
1739652299.4739912,19272,-22316,4060,19793,31048,-29000
1739652299.4750004,20352,-23088,4184,19080,30951,-29340
1739652299.4750004,21280,-23728,3604,18574,31220,-29660
1739652299.4760041,23228,-24048,2676,18087,31887,-29582
1739652299.4770586,24752,-24876,1448,17781,32073,-29030
1739652299.4781103,26224,-26340,868,17325,31513,-28032
1739652299.4781103,27540,-27692,176,16760,30827,-26840
1739652299.4795501,28056,-31032,-1392,16755,29686,-25628
1739652299.4795501,27864,-31616,-2620,16603,29383,-24554
1739652299.4815571,28884,-27672,-2816,15538,29712,-23713
1739652299.4815571,28536,-30228,-5224,15065,29295,-22334
1739652299.4825573,28532,-30444,-6508,14918,28654,-20759
1739652299.4836893,28648,-30016,-6980,15035,28148,-19345
1739652299.530964,27264,-29012,-7096,15372,27137,-18266
1739652299.5329545,26348,-28236,-6820,15821,26242,-17561
1739652299.5329545,25312,-27340,-7120,16482,25640,-17020
1739652299.5342164,24156,-25940,-6796,16868,25170,-16605
1739652299.5342164,21976,-24604,-5760,16878,24136,-16598
1739652299.5342164,20880,-23768,-4688,16696,23363,-16732
1739652299.5365791,19816,-22984,-3612,16083,22378,-17147
1739652299.5365791,18948,-22276,-2944,15411,21431,-17583
1739652299.5365791,18136,-21380,-2068,14139,20310,-18048
1739652299.5380309,17976,-20792,-1140,12466,19237,-18338
1739652299.5390446,17032,-20104,-576,10336,17840,-18830
1739652299.5390446,17060,-20292,144,7793,16295,-19020
1739652299.540462,16960,-20360,224,5390,14676,-19367
1739652299.540462,17452,-20704,-124,3373,13481,-19511
1739652299.541996,17468,-20788,240,1670,12244,-19482
1739652299.5432522,17732,-21240,-200,395,11457,-19288
1739652299.5432522,18156,-21556,-1036,-274,10634,-19049
1739652299.5444376,18228,-21956,-1868,-202,9624,-19038
1739652299.5444376,18764,-22212,-2276,584,8618,-18944
1739652299.5456138,19048,-22220,-2804,1727,8000,-18813
1739652299.5470676,19348,-22368,-3080,3282,7513,-18645
1739652299.5908685,19808,-22624,-3432,5179,7340,-18310
1739652299.5919929,20220,-23304,-3512,7298,7330,-18040
1739652299.5919929,20692,-24104,-3432,9541,7494,-17768
1739652299.592999,20732,-24952,-3412,11764,7661,-17510
1739652299.594001,20836,-25464,-3036,13865,7964,-17449
1739652299.5950065,20708,-26176,-2860,15767,8387,-17491
1739652299.5950065,20508,-27196,-2648,17424,8868,-17610
1739652299.5963628,20224,-28196,-2236,18752,9459,-17711
1739652299.5963628,19760,-28740,-1692,19435,9905,-17799
1739652299.5977316,19464,-29128,-1300,19478,10140,-17724
1739652299.598986,19260,-29944,-620,18925,10182,-17558
1739652299.598986,18924,-30368,0,17800,10011,-17366
1739652299.6002111,18816,-30896,992,16022,9624,-17028
1739652299.6012816,18312,-31644,1484,14047,8889,-16586
1739652299.6032863,18028,-32244,1412,11735,8246,-16062
1739652299.6032863,17908,-32768,1504,9330,7616,-15489
1739652299.6044638,17380,-32768,816,7116,7173,-15018
1739652299.6044638,17012,-32768,760,5032,6701,-14341
1739652299.6044638,16896,-32768,952,3166,6117,-13578
1739652299.605815,16276,-32768,88,1779,5545,-12922
1739652299.6505299,16472,-32768,-576,774,5125,-12180
1739652299.6515398,17076,-32768,-1632,172,4914,-11502
1739652299.6515398,18812,-32768,-2576,-59,5294,-10510
1739652299.6527328,18156,-32260,-3304,-41,5120,-9694
1739652299.653738,18108,-32008,-3656,301,4881,-9058
1739652299.654948,16832,-31476,-4660,1033,4289,-8908
1739652299.654948,17364,-31068,-5016,1919,3873,-8604
1739652299.6561036,18692,-30592,-5548,2890,3814,-8009
1739652299.6569538,18088,-29904,-6188,4320,3607,-7864
1739652299.6579635,17936,-29364,-6532,5719,3468,-7516
1739652299.6579635,18304,-28740,-6660,7091,3374,-7250
1739652299.6592064,17696,-28204,-6960,8601,3181,-6956
1739652299.6602395,17628,-27404,-7268,10154,3161,-6839
1739652299.6602395,17908,-27196,-6860,11707,2925,-6599
1739652299.6612444,17792,-26696,-6496,13238,2596,-6365
1739652299.662302,17948,-26128,-5596,14493,2074,-6019
1739652299.6632438,17844,-25524,-4848,15497,1469,-5616
1739652299.664277,17432,-25060,-3652,16046,731,-5212
1739652299.664277,17156,-24636,-2616,16341,105,-4825
1739652299.6658206,16628,-24096,-1376,16210,-516,-4447
1739652299.7112617,16040,-23620,-168,16085,-1180,-4098
1739652299.7112617,15896,-23364,628,15664,-1740,-3653
1739652299.7112617,15008,-22872,1552,15117,-2435,-3173
1739652299.7125516,14888,-22208,2232,14620,-3038,-3045
1739652299.714037,14020,-21676,2564,14296,-4076,-2868
1739652299.7150455,13752,-21360,3172,13933,-4702,-2933
1739652299.7150455,13732,-21572,3132,13738,-5293,-2851
1739652299.7161844,13124,-20836,3668,13472,-5675,-2961
1739652299.7171888,13648,-20700,3768,13262,-5660,-2919
1739652299.7181914,13372,-20444,4012,13132,-5525,-2968
1739652299.7181914,13500,-20260,4612,12904,-5412,-2902
1739652299.7707033,13224,-19692,5540,12442,-5543,-2878
1739652299.7715857,13796,-19292,6284,11664,-5698,-2554
1739652299.7715857,13576,-18960,6668,10856,-5963,-2404
1739652299.7730882,13252,-18784,6788,10097,-6322,-2383
1739652299.7730882,13120,-18784,6636,9444,-6521,-2558
1739652299.7743604,13632,-18700,6232,8908,-6508,-2736
1739652299.775365,13832,-18748,5924,8499,-6385,-2916
1739652299.7763686,13728,-18688,5300,8242,-6346,-3193
1739652299.7773678,14344,-18564,5384,7962,-6240,-3379
1739652299.7773678,14476,-18752,5324,7717,-6361,-3564
1739652299.778442,14928,-18840,5332,7362,-6439,-3558
1739652299.7793653,15236,-19192,5236,7036,-6812,-3528
1739652299.7804425,15632,-19448,4884,6777,-7131,-3466
1739652299.7804425,15804,-19832,4904,6337,-7538,-3249
1739652299.7813668,16184,-20104,4576,5843,-7891,-3003
1739652299.7823696,16312,-20104,4336,5330,-8266,-2760
1739652299.7833664,16612,-20228,4084,4810,-8803,-2388
1739652299.7833664,17028,-20368,3692,4439,-9380,-1928
1739652299.7843711,17044,-20360,3384,4213,-10111,-1432
1739652299.785369,17188,-20284,3272,4096,-10895,-893
1739652299.78649,17264,-20216,2872,4190,-11689,-286
1739652299.7874997,17056,-20208,2276,4458,-12466,248
1739652299.7874997,17144,-20224,2072,4939,-13075,787
1739652299.7885365,17228,-20328,2000,5637,-13678,1309
1739652299.7896023,17120,-20284,1696,6541,-14204,1865
1739652299.79059,17124,-20340,1644,7630,-14734,2305
1739652299.79059,16956,-20236,1548,8877,-15199,2750
1739652299.7914972,16916,-20272,1768,10163,-15482,3124
1739652299.7924967,16960,-20224,2172,11560,-15679,3483
1739652299.7934964,16908,-20264,2484,12884,-15753,3775
1739652299.7944965,16928,-20576,3052,14131,-15946,4043
1739652299.7955265,16928,-21240,3672,15350,-16279,4362
1739652299.830601,17184,-21824,4472,16380,-16528,4755
1739652299.831497,17432,-22188,5636,17015,-16771,5155
1739652299.8325355,17796,-22864,6352,17436,-17047,5631
1739652299.8334963,18212,-23924,7044,17653,-17243,6192
1739652299.8334963,18700,-24436,8264,17610,-17524,6805
1739652299.8347633,19040,-25308,8728,17389,-17828,7576
1739652299.8357801,19348,-25588,9524,17009,-17832,8443
1739652299.8357801,19264,-26240,10268,16407,-18223,9400
1739652299.837146,19116,-26200,10608,15713,-18270,10413
1739652299.8381803,18680,-25892,11236,14956,-18244,11440
1739652299.8381803,18016,-25644,11400,14181,-18253,12368
1739652299.8401563,17564,-25348,11292,13452,-18294,13121
1739652299.8401563,17172,-24744,11120,12772,-18639,13805
1739652299.8412547,16728,-24276,10748,12195,-18450,14315
1739652299.8421917,16520,-23792,10284,11707,-18540,14730
1739652299.8431582,15940,-23248,10004,11282,-18500,14994
1739652299.8910184,15584,-22768,9820,10741,-18227,15195
1739652299.8920264,15164,-22232,9640,10050,-18072,15361
1739652299.8920264,14812,-21716,9500,9309,-18068,15465
1739652299.8930187,14600,-21716,9152,8429,-18125,15521
1739652299.8942847,14452,-21860,8924,7635,-18593,15551
1739652299.8942847,14768,-22020,8184,6896,-19029,15640
1739652299.8953087,15096,-22380,7072,6363,-19751,15804
1739652299.8963363,15672,-22824,6124,6114,-20439,16042
1739652299.8973558,16084,-23052,4928,6136,-21127,16407
1739652299.8973558,16216,-23144,4348,6380,-21793,16831
1739652299.8983178,16572,-23096,4268,6712,-22593,17319
1739652299.8993175,16876,-22984,4140,7070,-23389,17872
1739652299.9003165,17092,-22860,4412,7356,-24081,18481
1739652299.9013586,16984,-22712,4764,7617,-24602,19165
1739652299.9013586,16928,-22380,4968,7879,-24997,19913
1739652299.9023197,16768,-22012,5196,8159,-25377,20658
1739652299.903357,16556,-21464,5464,8401,-25719,21430
1739652299.903357,15984,-21072,5776,8720,-26146,22113
1739652299.9055965,15356,-20708,5636,9205,-26512,22609
1739652299.9055965,15064,-20008,5696,9715,-26631,23013
1739652299.9065588,14560,-19436,5336,10413,-26688,23359
1739652299.9512384,13608,-18936,5828,11146,-26944,23568
1739652299.9512384,13256,-18340,6012,11964,-26971,23704
1739652299.9522302,13000,-17684,5608,12866,-26780,23763
1739652299.9532318,12572,-16432,6116,13617,-26438,23692
1739652299.9542308,12744,-15784,6516,14296,-26054,23662
1739652299.9542308,12328,-15736,6192,15154,-25810,23686
1739652299.9557068,12032,-15240,6848,15810,-25752,23585
1739652299.9557068,11636,-14688,6928,16468,-25718,23449
1739652299.9578037,11300,-14916,7448,16650,-25843,23298
1739652299.9578037,11140,-15224,7728,17035,-26108,23133
1739652299.958761,11840,-15808,7868,17202,-26044,23229
1739652299.9597166,11324,-16084,7772,17567,-25924,23243
1739652299.9607966,11536,-16276,8608,17732,-25812,23287
1739652299.9607966,11388,-16348,9764,17645,-25879,23361
1739652299.9620905,11032,-16060,10992,17163,-26129,23533
1739652299.9631112,10656,-16188,11796,16293,-26387,23489
1739652299.9631112,11556,-16380,12492,14874,-26255,23514
1739652299.9651113,10816,-17012,13272,13675,-26943,23689
1739652299.9651113,11560,-17236,13688,11931,-27219,23732
1739652299.9662344,11748,-17228,13616,10196,-28104,23963
1739652300.0122042,11460,-17700,13976,8901,-28303,23963
1739652300.0122042,11388,-17836,14816,7279,-28844,24079
1739652300.0122042,11276,-18460,14496,5805,-29406,24221
1739652300.0122042,10872,-18660,14476,4573,-29889,24213
1739652300.0135672,10024,-18572,14100,3511,-30234,24336
1739652300.0145772,9856,-18288,13880,2620,-30333,24542
1739652300.0155766,9532,-18432,13424,2074,-30237,24729
1739652300.0155766,9152,-18256,13384,1834,-30173,24800
1739652300.0165756,9128,-18032,12848,1805,-29844,24878
1739652300.0175738,8132,-17592,12864,1980,-29563,24823
1739652300.0185788,7736,-17320,12776,2312,-29240,24747
1739652300.0195782,7236,-17180,13080,2628,-28831,24552
1739652300.020575,6992,-17056,13144,2846,-28185,24344
1739652300.020575,6660,-16876,13060,3078,-27769,24132
1739652300.021861,6272,-16860,13004,3378,-27300,23951
1739652300.0228732,6068,-16896,12784,3701,-27017,23804
1739652300.0228732,5636,-17144,12304,3964,-26738,23732
1739652300.024255,5336,-17640,11796,4178,-26588,23638
1739652300.0252612,4876,-18068,11668,4161,-26642,23581
1739652300.0262666,4840,-18132,11528,3780,-26935,23656
1739652300.0713003,5016,-18372,10996,3140,-27493,23847
1739652300.0723047,5040,-18804,10500,2360,-28315,24133
1739652300.0723047,5056,-19456,10008,1630,-29221,24528
1739652300.073269,4784,-20044,9816,883,-30133,24883
1739652300.0742664,4300,-20360,9312,285,-30754,24951
1739652300.0742664,4720,-20748,9304,-381,-31227,24947
1739652300.0753553,4552,-21444,9324,-1249,-32276,24970
1739652300.076258,5028,-22088,9500,-2301,-32768,24848
1739652300.0773478,5636,-22840,9240,-3174,-32768,25041
1739652300.0773478,5728,-22888,8812,-3662,-32768,24786
1739652300.078366,6704,-23532,9084,-4088,-32768,24172
1739652300.079258,5816,-23792,8960,-4439,-32768,24203
1739652300.080257,4316,-23760,9044,-4822,-32768,24508
1739652300.0812562,5644,-23724,9640,-5393,-32768,25004
1739652300.0812562,4916,-24188,9172,-5744,-32768,25139
1739652300.0822546,5096,-24876,8980,-5895,-32768,25335
1739652300.0832841,5280,-25328,8708,-5780,-32768,25368
1739652300.0842557,5416,-25504,8644,-5432,-32768,25357
1739652300.0842557,5484,-25384,8492,-4803,-32768,25392
1739652300.0862591,5428,-25512,8060,-3956,-32768,25614
1739652300.1312685,5508,-25548,8172,-2847,-32347,25679
1739652300.132218,5948,-25648,7856,-1423,-31388,26049
1739652300.1332202,6248,-26128,7748,19,-30948,26654
1739652300.1332202,6644,-25820,8140,1514,-30609,27487
1739652300.1342156,6720,-25364,8120,2917,-30453,28402
1739652300.1342156,7108,-24872,8636,4211,-30152,29420
1739652300.1352823,7272,-24560,8540,5402,-30224,30393
1739652300.1362164,7788,-24488,8484,6675,-30238,31411
1739652300.1917002,8296,-24140,8464,7996,-30081,32448
1739652300.1926148,8392,-23648,8324,9448,-29771,32767
1739652300.1926148,8332,-22856,8936,10591,-29693,32767
1739652300.1936035,8000,-22212,9548,11548,-29519,32767
1739652300.1936035,7508,-21068,10536,12208,-29671,32767
1739652300.1955984,6604,-20288,10980,12709,-29943,32767
1739652300.1955984,8116,-20884,11756,13057,-30001,32767
1739652300.1966069,7012,-20428,12528,13165,-30524,32767
1739652300.1966069,6556,-19992,13684,13042,-31169,32767
1739652300.1976972,8784,-20652,14624,12865,-31258,32482
1739652300.1986907,9396,-20664,15836,12548,-31359,32403
1739652300.1995971,8908,-20348,17532,12053,-31409,32365
1739652300.2005985,7004,-20952,19276,11539,-32171,32166
1739652300.2016864,7324,-20644,21252,11122,-32768,31692
1739652300.2016864,7448,-21416,23684,10276,-32768,32084
1739652300.2035964,7216,-21680,25084,9352,-32620,32310
1739652300.2035964,6820,-20628,25016,9023,-32084,32683
1739652300.2045946,6304,-20368,25872,9094,-31702,32684
1739652300.2045946,8432,-20724,27936,8955,-30807,32767
1739652300.2057023,6800,-20744,29172,8395,-29354,32767
1739652300.2066438,6720,-19908,31028,7872,-28733,32767
1739652300.2075963,8412,-19340,32767,6841,-27817,32767
1739652300.2086835,11056,-18524,32767,5611,-25090,32767
1739652300.2086835,8128,-17684,32767,4505,-22498,32767
1739652300.209692,1468,-17868,32767,4129,-22997,32767
1739652300.2107105,4372,-16736,32767,3635,-22073,32767
1739652300.2115986,7024,-16112,32767,2757,-21363,32767
1739652300.2126393,9312,-14488,32767,1903,-18414,32767
1739652300.2136059,8360,-13568,32767,819,-15106,32767
1739652300.2136059,5560,-13520,32560,274,-12953,32767
1739652300.2145991,5420,-13240,32600,-628,-11809,32767
1739652300.2156086,5108,-12280,32496,-1274,-10266,32767
1739652300.216603,5988,-11496,31780,-1553,-8123,32767
1739652300.217603,5952,-10128,30080,-1622,-6369,32767
1739652300.2509642,7116,-9600,29000,-1264,-4651,32767
1739652300.2519877,5332,-9408,28320,-1330,-4995,32767
1739652300.252985,4580,-8040,28484,-1760,-4799,32767
1739652300.252985,3864,-7504,28268,-1869,-2012,32767
1739652300.2539756,3836,-7352,27648,-1925,-525,32767
1739652300.2549715,2340,-6676,28148,-2925,-999,32767
1739652300.2549715,1324,-5852,29232,-4650,-829,32141
1739652300.2569733,2048,-5944,28532,-5828,1209,30820
1739652300.2569733,1592,-6840,28004,-6601,1395,30250
1739652300.2580187,984,-7000,28204,-7848,836,30150
1739652300.259066,-400,-6676,28064,-9270,-114,30196
1739652300.259066,-664,-6708,28140,-10435,-376,29767
1739652300.2599745,-792,-7888,27544,-11054,-81,29194
1739652300.2610388,-1076,-8924,27048,-11499,307,28902
1739652300.262158,-1980,-9620,26712,-11700,279,28676
1739652300.262158,-2276,-10012,26540,-11823,177,28761
1739652300.2640526,-3340,-10376,26268,-11706,108,28512
1739652300.310989,-3092,-11156,25780,-11369,311,28278
1739652300.3119402,-3132,-11980,25000,-10768,692,27944
1739652300.3119402,-3620,-11912,24308,-9779,1265,27267
1739652300.3129354,-3724,-12556,23840,-8690,1888,27036
1739652300.3139405,-4508,-12612,23760,-7518,2336,26909
1739652300.3149343,-4488,-12412,23616,-6340,2725,26867
1739652300.3159692,-4312,-12216,23428,-5255,3401,27014
1739652300.3159692,-3324,-12184,23536,-4174,4249,27307
1739652300.316992,-3804,-11736,23348,-3286,4937,27407
1739652300.3179555,-4396,-11012,22976,-2559,5327,27318
1739652300.3189352,-4204,-10708,22668,-2151,5642,27053
1739652300.3189352,-4268,-10100,22476,-2071,5941,26771
1739652300.319932,-4484,-9256,22064,-2193,6070,26522
1739652300.3209288,-3904,-8880,21812,-2443,6318,26308
1739652300.3219285,-3664,-8404,21528,-2722,6395,26193
1739652300.3219285,-4096,-7648,21412,-3011,6508,25795
1739652300.3229291,-3856,-7712,20960,-3245,6446,25546
1739652300.3239286,-4344,-6960,20892,-3543,6412,25043
1739652300.324932,-4744,-7092,20388,-3763,6348,24594
1739652300.324932,-4948,-7100,20340,-4059,6409,24202
1739652300.3259284,-4912,-7140,20004,-4331,6616,23841
1739652300.3711123,-4720,-7120,19764,-4456,6603,23503
1739652300.3711123,-4428,-7472,19408,-4483,6547,23302
1739652300.372112,-4596,-7692,19100,-4353,6232,23198
1739652300.3731098,-4624,-7828,19200,-4163,5993,23053
1739652300.3741086,-4564,-7800,19472,-3977,5998,22946
1739652300.3741086,-4136,-7752,19856,-3822,6271,22915
1739652300.3751116,-3904,-7624,20200,-3705,6570,23005
1739652300.376171,-3756,-7424,20484,-3505,6936,23083
1739652300.3771713,-3648,-7176,20928,-3312,7383,23186
1739652300.378207,-3768,-6908,21152,-3109,7829,23266
1739652300.378207,-3944,-6560,21344,-2920,8358,23285
1739652300.3791084,-4316,-6104,21408,-2727,8901,23272
1739652300.3801086,-4472,-5588,21660,-2462,9559,23140
1739652300.3811083,-4708,-5120,21768,-2202,10196,22963
1739652300.3811083,-5220,-4704,21728,-1822,10693,22636
1739652300.3826983,-5472,-4448,21380,-1246,11196,22151
1739652300.3826983,-5868,-4484,21144,-525,11707,21572
1739652300.384142,-5652,-4372,20772,368,12353,20845
1739652300.3851519,-5092,-4164,20544,1350,13246,20087
1739652300.3851519,-4584,-4056,20224,2522,14288,19275
1739652300.4306576,-3980,-3972,19688,3691,15199,18466
1739652300.431565,-3728,-3804,19280,5001,16136,17616
1739652300.431565,-3340,-3612,19088,6237,17082,16742
1739652300.433033,-3252,-3232,19228,7256,18220,15809
1739652300.4340398,-3300,-3076,19432,8017,19204,14873
1739652300.4340398,-3364,-2968,19896,8546,20207,13742
1739652300.435489,-2868,-3652,20068,8880,21748,12059
1739652300.435489,-2668,-2944,19512,9122,22359,11195
1739652300.4369276,-2960,-2228,19592,9130,22795,10744
1739652300.4380236,-2072,-1732,19988,8782,23599,10502
1739652300.4380236,-2292,-1532,20152,8339,24061,10275
1739652300.4390643,-2064,-1316,19764,7864,24173,10082
1739652300.4401662,-2884,-1424,19884,7256,23980,9779
1739652300.4401662,-2960,-968,19856,6253,23594,9737
1739652300.4420695,-2932,-1088,18968,5229,23476,9469
1739652300.4420695,-2828,-1080,18740,4433,23213,9030
1739652300.4430716,-3072,-632,18436,3095,22597,9181
1739652300.4441671,-3072,-284,18216,1672,22100,9354
1739652300.4450705,-1960,-472,17588,418,22196,9240
1739652300.551575,-2060,-316,17112,-253,21954,9512
1739652300.551575,-1976,-284,16992,-998,21725,9770
1739652300.551575,-1916,-528,16328,-1577,21565,9892
1739652300.5529597,-1748,-588,15948,-1871,21533,9943
1739652300.5543265,-1596,-560,15756,-1963,21549,10054
1739652300.5543265,-1532,-308,15692,-1860,21485,10137
1739652300.5553985,-1252,248,15456,-1685,21247,10224
1739652300.5563776,-836,812,15544,-1443,21107,10206
1739652300.557362,-636,1452,15616,-1100,20932,10113
1739652300.557362,-168,1780,15244,-594,20934,9858
1739652300.5583344,-296,2116,15344,34,20681,9482
1739652300.559339,-412,2800,15140,603,20460,8785
1739652300.5603755,-292,3452,15304,1350,20874,7985
1739652300.5603755,-708,4440,15616,1822,21035,7510
1739652300.5613332,-996,5400,15680,2192,21225,7052
1739652300.5623343,-932,6088,15724,2482,21394,6603
1739652300.563334,-808,6172,16044,2838,21840,5993
1739652300.563334,-468,6240,16120,3288,22439,5318
1739652300.564334,-256,6452,15960,3775,23035,4607
1739652300.5654285,-36,6672,16140,4237,23724,3674
1739652300.5654285,24,6896,15744,4587,24411,2691
1739652300.5670166,48,6876,15784,4659,25100,1962
1739652300.5670166,-20,7208,15736,4689,26016,744
1739652300.5682554,144,7100,15460,4676,26989,-447
1739652300.5682554,68,7100,15404,4524,27832,-1471
1739652300.5697737,60,7040,15092,4288,28512,-2452
1739652300.5708032,312,7084,14780,4136,29242,-3300
1739652300.5717783,720,7248,14644,3849,29643,-3938
1739652300.611068,1220,7268,14328,3569,30237,-4725
1739652300.611068,1744,7176,13864,3245,30797,-5641
1739652300.6120691,2324,7036,13488,2907,31317,-6545
1739652300.6120691,9184,3872,8736,43,32767,-13134
1739652300.6135745,9960,3476,8124,424,32767,-13562
1739652300.6146178,10568,3060,6908,1048,32767,-14029
1739652300.615585,10500,2076,6004,2266,32767,-14443
1739652300.615585,10052,1196,5248,3840,32767,-14339
1739652300.6166341,11396,1788,5260,5228,32767,-15579
1739652300.6177397,12680,808,3620,7079,32767,-16650
1739652300.6177397,12268,132,2736,8959,32767,-16978
1739652300.619221,11988,-416,2252,10276,32767,-17044
1739652300.6202276,12520,-940,2112,11380,32767,-17422
1739652300.6212268,12112,-1480,556,13293,32767,-17714
1739652300.6212268,13624,-2096,-176,14680,32767,-17752
1739652300.6223116,14104,-2488,-756,16397,32767,-17935
1739652300.6232276,14360,-3420,-2108,18009,32767,-18174
1739652300.6232276,13968,-3780,-2952,19983,32767,-17954
1739652300.6243641,13476,-3780,-2468,21666,32767,-17472
1739652300.625371,13284,-3548,-2104,23116,32767,-16948
1739652300.6264718,13168,-3028,-2480,24409,32767,-16631
1739652300.6273692,13092,-2492,-2288,25643,32767,-16240
1739652300.6283703,13052,-1668,-2412,26714,32767,-15948
1739652300.6283703,10436,-328,-2396,27420,32767,-15670
1739652300.6294987,10404,-612,-2056,28381,32767,-15813
1739652300.7305918,10340,-892,-904,28833,32767,-15819
1739652300.7318099,11276,-220,-336,28724,32767,-15939
