Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1314880,372,6176,15824,-137,-528,720
1314894,280,6484,15896,-241,331,361
1314906,156,6832,15804,-312,704,-57
1314918,96,7080,15584,-337,801,-476
1314934,-360,7288,15560,-310,562,-982
1314946,-272,7420,15268,-268,-32,-1339
1314958,-308,7216,15540,-234,-290,-1550
1314970,-224,7376,15456,-252,-462,-1604
1314982,-120,7580,16260,-470,152,-1650
1314994,412,7428,16620,-637,1131,-1658
1315006,340,7768,16528,-812,1770,-1517
1315018,-84,7692,16708,-1064,2601,-1323
1315030,-300,7680,16420,-1206,3037,-1238
1315042,-528,7608,16108,-1221,2855,-1176
1315060,-924,7336,16432,-1324,2714,-882
1315072,-1024,7296,16524,-1299,2501,-676
1315084,-1204,7192,16584,-1252,1969,-541
1315096,-1164,7172,16508,-1105,1217,-478
1315108,-1096,7152,16404,-1027,361,-531
1315120,-916,6944,16236,-1015,-430,-560
1315132,-692,6808,16516,-943,-428,-646
1315144,-564,6612,16932,-683,100,-586
1315156,-152,6820,17388,-426,690,-443
1315168,-44,6908,17656,-158,1110,-264
1315184,-524,6752,17488,336,1279,-182
1315196,-844,6852,17464,770,1260,-233
1315208,-1100,6976,16764,1097,837,-143
1315220,-1436,7112,16340,1367,13,66
1315234,-1488,7556,15756,1559,-1222,434
1315246,-1552,7704,15652,1823,-2504,647
1315258,-1372,7644,15108,2048,-4098,721
1315270,-952,7732,14828,2182,-5510,707
1315282,-396,7764,14844,2365,-6202,671
1315294,548,7848,15288,2424,-5710,527
1315310,1596,7928,15864,2162,-3393,438
1315322,2116,8036,16352,1727,-1180,528
1315334,1912,7844,16348,1197,1192,736
1315346,1104,7460,15912,824,2683,998
1315358,276,7368,15448,547,2974,1207
1315370,-156,7084,15120,489,2237,1303
1315382,-404,7164,15000,418,707,1385
1315396,-336,7040,14808,393,-901,1362
1315408,32,7288,15000,229,-1773,1370
1315420,432,7076,15076,243,-2058,1273
1315436,548,6864,15264,244,-1853,1350
1315448,744,6828,15732,281,-1363,1342
1315460,816,6776,16264,311,-573,1285
1315472,768,7060,16536,330,242,1384
1315484,488,7168,16492,470,775,1261
1315496,532,7256,16280,587,1050,1118
1315508,616,7148,16192,769,1101,956
1315520,516,7268,16208,887,982,722
1315532,540,7332,16048,1040,659,550
1315544,404,7160,15736,1191,351,354
1315562,284,7436,15344,1324,-766,187
1315574,308,7380,14944,1406,-1768,-49
1315586,556,7376,14968,1428,-2514,-278
1315598,784,7344,14968,1367,-2715,-488
1315610,940,7360,15080,1101,-2339,-580
1315622,1120,7356,15024,871,-1431,-777
1315634,1048,7436,15244,622,-199,-976
1315646,1144,7588,15112,399,833,-1067
1315658,924,7808,15060,281,1581,-1303
1315670,760,7688,15156,163,2017,-1347
1315686,376,7604,14932,71,1934,-1398
1315698,240,7592,15068,-11,1575,-1509
1315710,204,7496,14932,-42,1142,-1572
1315722,24,7556,15028,3,667,-1612
1315736,156,7536,15260,84,158,-1588
1315748,224,7624,15184,149,-158,-1562
1315760,196,7560,15248,230,-500,-1549
1315772,280,7528,15088,229,-709,-1597
1315784,248,7320,15184,218,-1047,-1665
1315796,236,7572,15292,119,-1291,-1801
1315812,484,7628,15164,52,-1275,-1786
1315824,452,7828,15208,-44,-1345,-1697
1315836,428,7988,15064,-116,-1416,-1631
1315848,456,7952,14948,-230,-1697,-1584
1315860,572,8012,14980,-328,-2096,-1731
1315872,616,7912,15108,-504,-2317,-1919
1315884,1020,8044,15192,-627,-2017,-2039
1315898,1072,8032,15416,-777,-1307,-2026
1315910,1048,8120,15444,-914,-614,-1955
1315922,912,8128,15428,-1060,-13,-1856
1315938,640,7900,15520,-1172,464,-1677
1315950,520,7784,15444,-1207,523,-1568
1315962,448,7708,15432,-1249,294,-1497
1315974,488,7592,15580,-1255,31,-1403
1315986,604,7528,15628,-1224,-52,-1320
1315998,636,7540,15688,-1146,106,-1278
1316010,792,7508,15992,-1096,334,-1167
1316024,724,7532,15964,-1178,698,-1002
1316036,580,7572,15880,-1188,1058,-860
1316048,432,7532,16032,-1231,1352,-680
1316064,76,7652,16024,-1227,1467,-396
1316076,-52,7536,16128,-1187,1254,-196
1316088,-112,7528,15940,-1160,883,13
1316100,-52,7460,16168,-1020,589,112
1316112,-20,7480,16160,-905,199,191
1316124,132,7544,16160,-760,-232,284
1316136,172,7496,16236,-672,-517,315
1316148,324,7544,16192,-595,-829,327
1316160,420,7528,16288,-505,-980,341
1316172,552,7580,16468,-413,-798,260
1316190,696,7812,16620,-351,-391,390
1316202,600,7868,16396,-310,-170,475
1316214,544,7680,16228,-222,-85,430
1316226,608,7632,16260,-170,-248,475
1316238,716,7632,16316,-109,-439,512
1316250,856,7604,16268,2,-433,464
1316262,848,7664,16304,45,-500,517
1316274,960,7680,16164,166,-558,538
1316286,868,7608,16252,292,-505,489
1316298,868,7788,16272,357,-548,434
1316314,912,7876,16232,485,-662,410
1316326,936,7840,16172,502,-740,299
1316338,1208,7832,15968,495,-849,202
1316350,1444,7896,16212,538,-538,7
1316364,1312,7812,16296,624,-7,-93
1316376,1268,7984,16416,617,300,-116
1316388,1000,8092,16020,663,413,-169
1316400,876,7944,16232,664,406,-279
1316412,952,7816,16268,593,341,-326
1316424,1176,7612,16072,591,391,-271
1316440,1304,7380,16104,532,133,-65
1316452,1188,7332,16020,565,-82,55
1316464,1148,7224,16332,601,-363,155
1316476,1216,7232,16272,637,-703,284
1316488,1296,7276,16168,750,-914,343
1316500,1432,7728,16344,776,-971,352
1316512,1496,7980,16492,786,-864,230
1316526,1520,8176,16400,762,-535,11
1316538,1540,8580,16240,713,-237,-236
1316550,1568,8724,16164,609,287,-566
1316566,1316,9156,15900,431,1056,-913
1316578,1236,9068,15580,313,1442,-1026
1316590,904,8840,15600,282,1771,-1185
1316602,808,8556,15624,346,1963,-1317
1316614,696,8488,15512,438,1921,-1288
1316626,544,8392,15468,496,1622,-1263
1316638,596,8120,15268,532,1117,-1246
1316650,656,8148,15120,574,971,-1318
1316662,744,8172,15260,581,1060,-1381
1316674,708,8132,15256,444,1266,-1352
1316692,196,8188,15124,348,1591,-1221
1316704,-104,8200,15180,381,1596,-1135
1316716,-348,7968,15176,362,1251,-1040
1316728,-332,7732,15160,310,928,-855
1316740,-352,7676,15232,219,890,-650
1316752,-288,7908,15424,32,898,-346
1316764,-296,7664,15268,-190,751,-105
1316776,-460,7720,15148,-394,751,38
1316788,-416,7832,15020,-447,690,103
1316800,-400,8008,15148,-596,734,158
1316816,-252,7952,15156,-688,1121,156
