Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
25153,552,-5588,-7364,-10261,-1766,-3872
25165,1296,-5568,-7540,-10468,-112,-,-765,596,-1100
25028,-2756,-6568,-1808,-1894,-467,-1547
25040,-2228,-6180,-1284,-3462,-313,-1919
25054,-1796,-6316,-1516,-4961,-493,-2818
25066,-384,-6552,-2080,-6240,-509,-2536
25078,-532,-6440,-2720,-6782,846,-2317
25093,-1204,-6248,-4196,-7937,1282,-2213
25105,-2508,-5484,-5292,-8475,1308,-2512
25117,-3276,-4832,-6268,-9159,593,-3285
25129,-2784,-5288,-7376,-9325,-870,-4028
25141,-1368,-4936,-6920,-9418,-1183,-4637
25153,552,-5588,-7364,-10261,-1766,-3872
25165,1296,-5568,-7540,-10468,-112,-2921
25177,-404,-4876,-8124,-10702,1094,-1902
25189,-2404,-3604,-9536,-10581,1877,-1778
25201,-2884,-2908,-9988,-10633,1584,-3346
25218,224,-2700,-10432,-11272,3164,-4406
25230,436,-3420,-12036,-12620,4227,-3824
25242,-384,-4044,-14188,-10033,7138,-3892
25254,-4668,-1744,-14288,-9326,8308,-4483
25266,-336,-2516,-16780,-10303,2949,-5002
25278,3616,-4804,-18716,-8956,5208,-4920
25290,1400,-4060,-18104,-7291,6637,-3013
25302,-2104,-2420,-16796,-7678,3306,-1679
25314,-2588,-1960,-17372,-9020,1721,-2375
25326,-284,-1848,-19936,-10734,329,-5203
25343,4808,-6240,-25468,-9939,1245,-5938
25355,3696,-6172,-26808,-6645,5155,-3810
25367,-600,-4648,-26144,-5172,587,-2964
25379,-1580,-3760,-24336,-4685,-2044,-2886
25391,1340,-2416,-22992,-5500,-3208,-4590
25403,3892,-3768,-23824,-6719,-2280,-5096
25415,5008,-4976,-26320,-5673,1344,-5346
25427,3668,-4388,-26800,-4977,55,-4310
25439,4036,-3892,-27228,-4856,-2063,-4354
25451,5952,-4356,-28172,-4537,-4315,-3539
25466,6896,-4664,-27720,-2365,-5700,-2111
25478,6964,-4308,-25852,-487,-6219,115
25490,5436,-2888,-23592,384,-6680,1360
25502,4600,-2132,-21956,190,-7774,780
25516,6996,-2796,-21140,52,-7597,884
25528,8172,-3088,-20832,653,-6735,2234
25540,6996,-2892,-20308,1786,-4412,3332
25552,5392,-2168,-18584,2043,-5765,4053
25564,5988,-2180,-17116,1744,-5930,4060
25576,7216,-2936,-16436,1732,-4778,4118
25591,7328,-2928,-15920,2121,-894,4409
25603,6624,-2808,-15948,1313,-650,5364
25615,6912,-3648,-15956,960,-911,5963
25627,7300,-3788,-15600,1128,-192,7417
25639,6224,-3116,-14728,1015,576,8865
25651,6088,-2848,-14168,1330,2787,8705
25663,5856,-2404,-13356,468,3311,9614
25677,6052,-2352,-13204,-1034,4347,11431
25689,5240,-2288,-14924,-1290,6377,11776
25701,5188,-2156,-16236,-1696,7346,13002
25716,2308,-2264,-17756,-1000,7500,13676
25728,2148,-2304,-17856,868,8825,13430
25740,664,-828,-16688,1222,8086,13941
25752,164,-768,-15852,971,7258,13811
25764,220,-148,-15744,468,8369,13873
25776,-560,-172,-17040,81,10071,13290
25788,-1944,52,-18600,-122,10798,13328
25800,-2200,-600,-19452,61,9603,12981
25812,-176,-1008,-20524,1013,10973,14399
25824,-2988,-256,-21220,2251,13947,13861
25841,-5444,292,-20984,2782,12207,13840
25853,-6612,-476,-20116,3666,10749,11867
25865,-6696,516,-19612,3571,8972,10846
25877,-6840,140,-18416,2953,6971,9126
25889,-4688,-440,-18268,2389,6312,7922
25901,-6388,-792,-18172,1884,6854,5680
25913,-4212,-2040,-19760,2281,5505,4582
25925,-6924,-1308,-19436,3309,5959,4372
25937,-6316,-1468,-18884,3880,4258,2868
25949,-6456,-1208,-17656,3384,2965,1299
25966,-5588,-1576,-17460,3328,4067,-1437
25978,-5132,-1856,-17660,3099,3794,-2796
25990,-5584,-1596,-17592,2838,3199,-3989
26002,-5200,-2184,-17808,2157,883,-5354
26014,-2084,-3436,-18300,1672,-888,-5976
26026,-1396,-3656,-18376,2442,1556,-6237
26038,-2328,-2856,-17624,1983,-1415,-6364
26050,-1540,-3468,-17580,1680,-1777,-7194
26062,-548,-3312,-17400,1139,-3275,-7568
26074,-584,-3364,-17224,907,-3349,-8093
26089,-168,-3296,-17120,912,-3456,-8351
26101,-496,-2836,-16772,509,-4602,-8719
26113,328,-2836,-16848,89,-4584,-8997
26125,56,-2756,-17116,73,-4548,-9108
26139,-252,-2336,-16992,109,-4898,-9367
26151,704,-2568,-17068,44,-5610,-9998
26163,1868,-2580,-16964,-170,-5689,-10007
26175,1920,-2468,-17192,-34,-4563,-10089
26187,1396,-2500,-17556,-17,-5167,-10089
26199,2580,-2584,-17404,-205,-6916,-10229
26214,4456,-2864,-17708,121,-5820,-9775
26226,5148,-2896,-17064,409,-6480,-9392
26238,3384,-2316,-16360,709,-4784,-9202
26250,3360,-1336,-16288,202,-5732,-9359
26262,4144,-2032,-16048,-569,-7924,-9727
26274,7772,-2660,-16832,-1076,-8255,-9184
26286,9236,-3444,-16996,-761,-7313,-7468
26300,8904,-2336,-16636,73,-4875,-5134
26312,8360,-2352,-16720,1035,-3152,-5128
26324,6828,-428,-15608,141,-2344,-3612
26339,9136,-1444,-17728,-1622,-2617,-2800
26351,7792,-880,-19384,-2134,-3352,-1697
26363,8096,-3012,-21608,-1431,-4101,-95
26375,6732,-3664,-20884,693,-4377,1161
26387,7980,-3360,-19972,1725,-4729,2436
26399,6948,-4888,-18260,2266,-5258,2380
26411,5204,-6076,-16800,3095,-4699,2776
26423,4080,-7264,-15336,2928,-6629,2500
26435,6552,-8480,-15108,1733,-6822,1552
26447,5704,-10628,-14852,1607,-4200,-2083
26464,5236,-11380,-13228,1429,-5279,-4171
26476,5620,-12692,-13304,-298,-5458,1292
26488,3868,-12312,-14460,221,-3699,2354
26500,2872,-12744,-14716,391,-4495,2289
26512,2080,-12188,-13780,789,-2965,920
26524,3512,-11816,-13332,909,-2274,1410
26536,2228,-9696,-13164,-167,-511,3388
26548,620,-9320,-16540,-1344,1353,3528
26560,-1312,-10720,-18236,-46,702,3496
26572,-920,-10708,-16720,3020,1270,3986
26589,-1944,-8816,-12360,4887,1296,4104
26601,1124,-7932,-10032,4215,2382,3057
26613,128,-6540,-9928,1899,5276,3247
26625,276,-6224,-11192,-182,3192,2621
26637,160,-4620,-14168,-1367,5396,2968
26649,-308,-5160,-15528,-1457,1445,2556
26661,2576,-5432,-16100,233,3478,2675
26673,972,-4060,-14476,1347,2727,3859
26685,976,-1964,-11656,1263,2902,2729
26697,2308,-532,-9964,-1074,2543,1814
26712,1532,440,-11412,-3523,3903,2134
26724,1184,1796,-12160,-3950,3942,1284
26736,188,3320,-14816,-5378,3612,2696
26748,2200,2780,-15264,-4680,-79,675
26762,1808,3352,-15436,-2484,7361,1233
26774,732,5008,-14136,-2827,3947,1871
26786,640,6324,-17080,-4081,7659,2456
26798,1276,3340,-21028,-3702,5253,-18
26810,756,3364,-22396,-1467,8782,337
26822,1228,2316,-22160,410,3938,1057
26837,-80,3492,-21588,2195,4515,1246
26849,1752,3928,-22564,2553,4431,-857
26861,1364,3220,-23924,3239,4645,-1717
26873,1120,2028,-23884,5434,2856,-2221
26885,520,2232,-22580,7643,2593,-1664
26897,-1352,4352,-20344,7519,-611,-1822
26909,40,2696,-20744,7107,-2172,-2782
26923,292,3180,-20188,8144,-1486,-4665
26935,1548,1208,-21636,8466,-1822,-5385
26947,4384,-480,-22540,10068,639,-3877
26962,1324,528,-18472,10869,-5800,-5280
26974,1944,-1168,-17412,10665,-2325,-5832
26986,2484,100,-17272,8403,-5731,-4405
26998,2972,-80,-18000,7965,-1802,-6791
27010,3844,-244,-18556,6953,-4383,-6748
27022,4036,-1296,-18528,5486,-5554,-5737
27034,3796,-3648,-19104,5606,-5430,-2935
27046,-1572,-2484,-15256,6903,-7052,-2613
27058,-2400,704,-10380,4357,-9379,-5154
27070,-656,-376,-9940,-593,-9335,-6701
27087,2500,-4716,-12760,-3567,-6146,-9925
27099,2768,-7084,-14960,-3824,-4649,-9667
27111,296,-8820,-12880,-3814,-9470,-9296
27123,4088,-8716,-12068,-5294,-11748,-6458
27135,2008,-9416,-9448,-6222,-11501,-8681
27147,4124,-7880,-7864,-10208,-10954,-8314
27159,1024,-9520,-11996,-13820,-8717,-8136
27171,632,-11376,-14980,-12924,-8997,-10475
27183,1288,-11012,-15936,-10766,-7983,-9731
27195,484,-10032,-15256,-9172,-9887,-8062
27212,2320,-9336,-14296,-9204,-9300,-8472
27224,5304,-11268,-15088,-8200,-5846,-8697
27236,5488,-11516,-16040,-5948,-767,-7805
27248,4748,-10240,-16508,-4375,-549,-5246
27260,2080,-9284,-17568,-3028,2366,-5003
27272,1744,-7972,-17896,-3336,-2626,-2983
27284,1608,-8288,-18244,-2162,-1057,-2955
27296,2624,-8120,-17360,-1551,-3980,-2726
27308,4848,-8660,-16892,-1357,-2490,-1185
27320,4104,-9500,-17744,135,541,-240
27335,2320,-8824,-16816,1567,838,1025
27347,640,-8060,-15704,1370,-330,1549
27359,2376,-8552,-15228,1221,-1183,1081
27371,2676,-8256,-14400,1028,38,1618
27385,1080,-7336,-14192,532,1055,1699
27397,384,-6324,-13908,-825,-994,2370
27409,308,-5448,-14988,-2389,-1009,2866
27421,-672,-5900,-17252,-2508,-1219,2767
27433,-360,-6256,-18380,-807,-414,2943
27445,-720,-6436,-17760,735,244,3224
27460,2080,-7312,-17556,2032,1419,3736
27472,1748,-7024,-17140,3426,4026,3648
27484,832,-6176,-17640,4270,5309,4774
27496,-1524,-4200,-16808,4958,3574,5642
27508,-672,-2152,-16724,4709,2887,5809
27520,-2072,-1436,-16828,4247,2658,5267
27532,-2904,-160,-16884,3222,2034,4310
27546,-3680,-992,-17264,2713,-981,4239
27558,-404,-596,-15708,2573,-3772,4040
27570,-276,-352,-16396,2824,296,4266
27585,-856,-292,-16284,3934,1364,3722
27597,-2720,1140,-15200,3211,1784,2753
27609,-3200,692,-15404,1711,206,798
27621,-1464,-588,-15992,554,-976,159
27633,-1600,-992,-16112,424,-175,-748
27645,-536,-1996,-16136,-422,-2374,-1038
27657,288,-3016,-16412,-180,-1193,-1479
27669,-492,-2976,-15396,-368,-2092,-1386
27681,-420,-2964,-14648,-1117,-2526,-1005
27693,304,-3052,-14612,-1416,-3457,-870
27710,488,-3148,-14960,-1996,-2567,-911
27722,132,-3796,-15352,-1651,-549,-1353
27734,-592,-3692,-15704,-2090,-1559,-1045
27746,-44,-4528,-16748,-2076,-1354,-449
27758,-720,-7792,-16652,-2523,-1949,1789
27770,-3648,-5560,-13424,4359,5773,-5440
27782,-1836,3464,-10860,-6705,-4326,-2079
27794,6536,-9024,-23360,-6903,2914,-3871
27806,1136,-6600,-23232,87,11509,-5213
